,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
8288,dialseg711_dial_298,13,user,"any price range. be a hotel, has free parkin. get me the address too",2,0,
8289,dialseg711_dial_298,14,agent,How about the Ashley hotel. The address is 74 chesterton road.,2,0,
8290,dialseg711_dial_298,15,user,that would be great. What's the area?,2,0,
8291,dialseg711_dial_298,16,agent,The Ashley Hotel is in the north. Would you like me to book accommodation for you?,2,1,
8292,dialseg711_dial_298,17,user,"Hello, I'd like to book a taxi from Restaurant Two Two to the Museum of Classical Archaeology.",3,0,
8293,dialseg711_dial_298,18,agent,"Sure, I can help with that. When would you like to leave or arrive?",3,0,
8294,dialseg711_dial_298,19,user,I need to be picked up by 11:00.,3,0,
8295,dialseg711_dial_298,20,agent,Alright. Your taxi will pick you up at the restaurant at 11:00. It will be a yellow skoda. The contact number is 07543428756.,3,0,
8296,dialseg711_dial_298,21,user,"Thank you, that's all.",3,0,
8297,dialseg711_dial_298,22,agent,Thank you for using our service. Have all of your needs been met?,3,1,
8298,dialseg711_dial_298,23,user,remind me to get a shot,4,0,
8299,dialseg711_dial_299,1,user,"I want to get train tickets for Monday please, leaving from Cambridge, if you would.",0,0,
8300,dialseg711_dial_299,2,agent,What time do you want to leave at on monday and where are you going to?,0,0,
8301,dialseg711_dial_299,3,user,Hello I need to arrive at london kings cross no later than 16:45.,0,0,
8302,dialseg711_dial_299,4,agent,I have several trains that will get you there on time. What time would you like to leave?,0,0,
8303,dialseg711_dial_299,5,user,I don't have a preference on leave time.,0,0,
8304,dialseg711_dial_299,6,agent,TR7075 cambridge london kings cross monday 05:00 05:51 23.60 pounds 51 minutes,0,0,
8305,dialseg711_dial_299,7,user,thank you. can i get the reference number please,0,0,
8306,dialseg711_dial_299,8,agent,How many tickets would you like?,0,0,
8307,dialseg711_dial_299,9,user,"I don't need to book any tickets. I'll need the departure time, travel time and train id if you could specify them instead of just sending numbers.",0,0,
8308,dialseg711_dial_299,10,agent,The TR7075 train leaves at 05:00 and takes 51 minutes to travel. Does that help?,0,0,
8309,dialseg711_dial_299,11,user,"Okay, I believe that's all I need. Thanks for your help.",0,0,
8310,dialseg711_dial_299,12,agent,Is there anything else I can help you with today?,0,1,
8311,dialseg711_dial_299,13,user,What date and time is the football event?,1,0,
8312,dialseg711_dial_299,14,agent,Your next football event is on the 8th at 6pm.,1,1,
8313,dialseg711_dial_299,15,user,give me directions to the closest chinese food restaurant,2,0,
8314,dialseg711_dial_299,16,agent,There is Chef Chu's 3 miles away: would you like to go there?,2,0,
8315,dialseg711_dial_299,17,user,What is the address?,2,0,
8316,dialseg711_dial_299,18,agent,Chef Chu's is located at 593 Arrowhead Way. Do you want me to set the GPS?,2,0,
8317,dialseg711_dial_299,19,user,Set GPS for fastest route.,2,0,
8318,dialseg711_dial_299,20,agent,GPS set to Chef Chu's on the fastest route.,2,1,
8319,dialseg711_dial_299,21,user,I need to book a taxi to leave after 12:45 to go to yippee noodle bar.,3,0,
8320,dialseg711_dial_299,22,agent,Great. And where will you be leaving from?,3,0,
8321,dialseg711_dial_299,23,user,I'll be leaving from the Cambridge Punter.,3,0,
8322,dialseg711_dial_299,24,agent,I have booked a grey bmw for you. The contact number is 07619508724. Can I help you further today?,3,1,
8323,dialseg711_dial_299,25,user,What is my address?,4,0,
8324,dialseg711_dial_299,26,agent,Your address is 10 ames street.,4,0,
8325,dialseg711_dial_300,1,user,Are you able to help me find an expensive British restaurant in Cambridge please?,0,0,
8326,dialseg711_dial_300,2,agent,What area would you like the restaurant to be located in?,0,0,
8327,dialseg711_dial_300,3,user,I don't really have a preference. Can you recommend a restaurant? As long as it serves expensive British food I'll be happy.,0,0,
8328,dialseg711_dial_300,4,agent,"I would recommend Fitzbillies restaurant in the centre of town, would you like me to reserve a table for you?",0,0,
8329,dialseg711_dial_300,5,user,Yes please reserve a table for 6 people at 12:45 on thursday,0,0,
8330,dialseg711_dial_300,6,agent,"OK, I have your reservation booked. Your reference number is 0SAJLXK8. Is there anything else I can do for you today?",0,1,
8331,dialseg711_dial_300,7,user,"Yes, I was wondering what the location is of Addenbrookes Hospital.",1,0,
8332,dialseg711_dial_300,8,agent,"That hospital is located on Hills Rd, Cambridge.",1,0,
8333,dialseg711_dial_300,9,user,Thank you. Could you please get me the phone number?,1,0,
8334,dialseg711_dial_300,10,agent,The main hospital phone number is 01223245151. Were you looking for a specific department?,1,1,
8335,dialseg711_dial_300,11,user,"Hello, I am looking for a train heading to Cambridge and I will be departing from Kings Lynn.",2,0,
8336,dialseg711_dial_300,12,agent,The first train leaves on Friday at 05:11 and arrives at 05:58. Should I book it for you?,2,1,
8337,dialseg711_dial_300,13,user,directions to coffee and tea house,3,0,
8338,dialseg711_dial_300,14,agent,Here are directions to Teavana.,3,0,
8339,dialseg711_dial_300,15,user,Give me the address.,3,0,
8340,dialseg711_dial_300,16,agent,The address to Teavana is 145 Amherst St.,3,0,
8341,dialseg711_dial_300,17,user,Is Teavana the closest coffee place to my current location?,3,0,
8342,dialseg711_dial_300,18,agent,Yes Teavana is only 1 mile away.,3,0,
8343,dialseg711_dial_300,19,user,Is there any traffic?,3,0,
8344,dialseg711_dial_300,20,agent,There is no traffic on the route to Teavana.,3,1,
8345,dialseg711_dial_300,21,user,I'm looking for a cheap hotel on the east side of the city. Can you recommend anything?,4,0,
8346,dialseg711_dial_300,22,agent,The Allenbell is a good choice for you. Would you like more information on the Allenbell?,4,0,
8347,dialseg711_dial_300,23,user,"Yes, does it have free parking?",4,0,
8348,dialseg711_dial_300,24,agent,"Yes, it does! Would you like to book a room?",4,0,
8349,dialseg711_dial_300,25,user,"Yes please. I'll need the address, postcode, and whether they have internet also.",4,0,
8350,dialseg711_dial_300,26,agent,"Yes, the Allenbell has Internet. The address is 517a Coldham Lane and the postcode is cb13js. What are your travel details?",4,0,
8351,dialseg711_dial_301,1,user,I need help finding an expensive place to eat in the west please.,0,0,
8352,dialseg711_dial_301,2,agent,There are many options for expensive food in West Cambridge. Is there a specific type of food you would like?,0,0,
8353,dialseg711_dial_301,3,user,"Yes, I would like eat Indian food, where I can eat Search Chicken Tikka Masala.",0,0,
8354,dialseg711_dial_301,4,agent,"I'm sorry, there is nothing showing for Chicken Tikka Masala. There are however 5 expensive Indian restaurants in the west part of Cambridge. I would recommend the Rice Boat.",0,0,
8355,dialseg711_dial_301,5,user,I'd like to book the Rice Boat for 1 at 11:45 on Monday.,0,0,
8356,dialseg711_dial_301,6,agent,You are booked for the Rice Boat on Monday at 11:45. Your reference number is S224QQ91. May I help you with anything else?,0,1,
8357,dialseg711_dial_301,7,user,give me directions to the nearest mall,1,0,
8358,dialseg711_dial_301,8,agent,Navigating you to Town and Country.,1,0,
8359,dialseg711_dial_301,9,user,Give me the address.,1,0,
8360,dialseg711_dial_301,10,agent,The address to Town and Country is 383 University Ave.,1,0,
8361,dialseg711_dial_301,11,user,"Thank you car, please set the GPS with the fastest route to get there",1,0,
8362,dialseg711_dial_301,12,agent,GPS set to fastest route. We should be there soon.,1,1,
8363,dialseg711_dial_301,13,user,I'm looking for a greek restaurant that is moderately expensive.,2,0,
8364,dialseg711_dial_301,14,agent,"I apologize I have no greek restaurant that is moderately expensive, or moderate or expensive is that is what you intended. Would you like another cuisine type?",2,0,
8365,dialseg711_dial_301,15,user,Please try one that serves Turkish food.,2,0,
8366,dialseg711_dial_301,16,agent,Meze bar restaurant is available,2,0,
8367,dialseg711_dial_301,17,user,Can you book a table for 5 people at 18:00 on Monday?,2,0,
8368,dialseg711_dial_301,18,agent,I've reserved a table for you. Anything else?,2,0,
8369,dialseg711_dial_301,19,user,"Yes, can I please get the reference number?",2,0,
8370,dialseg711_dial_301,20,agent,"Of course, I'm so sorry that I didn't provide that earlier. Your reference number is BA8FS8Z5. Do you need any other assistance today?",2,1,
8371,dialseg711_dial_301,21,user,I need a taxi today,3,0,
8372,dialseg711_dial_301,22,agent,Sure! what is your departure site?,3,0,
8373,dialseg711_dial_301,23,user,I need to leave from broughton house gallery,3,0,
8374,dialseg711_dial_301,24,agent,Sure! when would you like to arrive?,3,0,
8375,dialseg711_dial_301,25,user,I really need to get there by 16:30 please.,3,0,
8376,dialseg711_dial_301,26,agent,"Ok, and what is your destination?",3,0,
8377,dialseg711_dial_301,27,user,My destination is downing college.,3,0,
8378,dialseg711_dial_301,28,agent,Your booking is complete. The car type is a yellow skoda and the contact number is 07614934136.,3,1,
8379,dialseg711_dial_301,29,user,I'm wanting to find a restaurant. The location I want is the west and I want something in the moderate price range. Can you help me?,4,0,
8380,dialseg711_dial_301,30,agent,"Certainly! There are 3 options for moderately priced restaurants in the West: British, Indian or Italian. Do you have a preference?",4,0,
8381,dialseg711_dial_301,31,user,Could I have the phone number for the Indian restaurant?,4,0,
8382,dialseg711_dial_301,32,agent,"Yes, the phone number for the meghna restaurant is 01223727410. What other information would you like?",4,0,
8383,dialseg711_dial_302,1,user,I am looking for the Parkside Police Station.,0,0,
8384,dialseg711_dial_302,2,agent,Their number is 01223358966. Do you need assistance? Has a crime occured?,0,0,
8385,dialseg711_dial_302,3,user,I only needed the phone number. Thank you!,0,0,
8386,dialseg711_dial_302,4,agent,Is there anything else that I can help you with?,0,1,
8387,dialseg711_dial_302,5,user,I need a train from broxbourne on Tuesday.,1,0,
8388,dialseg711_dial_302,6,agent,I can definitely take care of that for you. Where are you heading to?,1,0,
8389,dialseg711_dial_302,7,user,"Travelling to Cambridge, I need to arrive by 14:45.",1,0,
8390,dialseg711_dial_302,8,agent,We have 9 such trips. Any preference on leaving?,1,0,
8391,dialseg711_dial_302,9,user,"No, but I need two tickets.",1,0,
8392,dialseg711_dial_302,10,agent,TR4537 has been booked for you. lt leaves at 07:32 and arrives at 08:32. The reference number is 8UMHY366.,1,1,
8393,dialseg711_dial_302,11,user,Can you get a taxi to take me from old schools to the cambridge chop house?,2,0,
8394,dialseg711_dial_302,12,agent,Would Cambridge Artworks be okay?,2,0,
8395,dialseg711_dial_302,13,user,"No I wont be there at that one,why ?",2,0,
8396,dialseg711_dial_302,14,agent,"I was able to find the chop house, what time would you like to go?",2,0,
8397,dialseg711_dial_302,15,user,I want to arrive by 09:00.,2,0,
8398,dialseg711_dial_302,16,agent,"Your booking is complete, a red toyota will be picking you up.",2,0,
8399,dialseg711_dial_302,17,user,"Thank you, what's the contact number?",2,0,
8400,dialseg711_dial_302,18,agent,The vehicle is a red Toyota and the contact number is 07975650710.,2,1,
8401,dialseg711_dial_302,19,user,Please connect me to a hospital with an emergency department.,3,0,
8402,dialseg711_dial_302,20,agent,"You need Addenbrookes Hospital, located at Hills Rd, Cambridge, phone 01223217118.",3,0,
8403,dialseg711_dial_302,21,user,"Thanks, what is the postcode?",3,0,
8404,dialseg711_dial_302,22,agent,The Postcode is CB20QQ. Do you need any other assistance?,3,1,
8405,dialseg711_dial_302,23,user,i am looking for a particular restaurant. Its name is called restaurant two two.,4,0,
8406,dialseg711_dial_302,24,agent,Restaurant Two Two is an expensive french restaurant on the north side. Would you like to make a reservation?,4,0,
8407,dialseg711_dial_302,25,user,Can you book a table for 8 people at 11:00 on thursday?,4,0,
8408,dialseg711_dial_302,26,agent,"Yes, your ref. # is E7D8F4SM. Can I help you with anything more?",4,0,
8409,dialseg711_dial_303,1,user,I need a cab. I'm at Arbury Lodge Guesthouse and want to go to Whale of a Time.,0,0,
8410,dialseg711_dial_303,2,agent,What time do you need to leave or arrive?,0,0,
8411,dialseg711_dial_303,3,user,i would like to leave after 13:00,0,0,
8412,dialseg711_dial_303,4,agent,"Ok, I just completed booking your taxi. It will be a grey honda and the number is 07839041101. Is there anything else I can help you with?",0,0,
8413,dialseg711_dial_303,5,user,"No, that's all I need. Thank you!",0,0,
8414,dialseg711_dial_303,6,agent,"Ok, enjoy your stay in cambridge.",0,1,
8415,dialseg711_dial_303,7,user,what's the forecast for the weather today,1,0,
8416,dialseg711_dial_303,8,agent,What city do you want the forecast for?,1,0,
8417,dialseg711_dial_303,9,user,"Redwood City, please. Which one will be the highest temperature?",1,0,
8418,dialseg711_dial_303,10,agent,Today the highest temperature in Redwood City will be 100F,1,1,
8419,dialseg711_dial_303,11,user,Can you tell me about the Parkside police station?,2,0,
8420,dialseg711_dial_303,12,agent,"Their phone number is 01223358966 and they are located at Parkside, Cambridge",2,0,
8421,dialseg711_dial_303,13,user,I am looking for the address of the Parkside Police Station.,2,0,
8422,dialseg711_dial_303,14,agent,"The address is Parkside, Cambridge.",2,0,
8423,dialseg711_dial_303,15,user,Do you have the postcode?,2,0,
8424,dialseg711_dial_303,16,agent,The postcode is CB11JG.,2,0,
8425,dialseg711_dial_303,17,user,Thanks so much!,2,0,
