,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
7264,7264,dialseg711_dial_260,28,agent,I like castle galleries that's a museum in the centre. Would that interest you?,4,0,
9921,9921,dialseg711_dial_358,28,agent,I have a red bmw with contact number 07394368470.,4,0,
1419,1419,dialseg711_dial_048,26,agent,What location do you want the weather for?,3,0,
4761,4761,dialseg711_dial_168,13,user,Let's go with Finches. Can you book me a room for 2 people on Saturday? We'd like to stat for 4 nights.,1,0,
14325,14325,dialseg711_dial_526,5,user,Can you help me find an expensive restaurant in the town centre?,1,0,
4158,4158,dialseg711_dial_146,21,user,What expensive restaurants are there?,3,0,
6972,6972,dialseg711_dial_250,25,user,I am looking for a train to go to London Kings Cross.,4,0,
14360,14360,dialseg711_dial_527,14,agent,Would you like me to book a reservation for you?,3,0,
11498,11498,dialseg711_dial_417,21,user,I'll be coming from whale of a time,2,0,
10235,10235,dialseg711_dial_371,2,agent,"The best option is Jing Jing, it's 3 miles away and there i moderate traffic on our way: would you like me to send you the position on your screen?",0,0,
9929,9929,dialseg711_dial_359,8,agent,"The Addenbrookes Hospital located at Hills Rd, Cambridge has a cardiology department. Would you need to book an appointment?",1,0,
13739,13739,dialseg711_dial_504,7,user,GPS set for The Clement Hotel.,1,1,
16444,16444,dialseg711_dial_603,36,agent,"I've reserved your room for you, your reference number is 542J9WOG.",4,0,
567,567,dialseg711_dial_019,22,agent,I was unable to find you a table at that time. Is there another time that would work for you?,3,0,
11683,11683,dialseg711_dial_424,4,agent,There will be no rain this week in Menlo Park.,0,1,
17423,17423,dialseg711_dial_639,8,agent,"The nearest hospital is located at Hills Rd, Cambridge.",1,0,
6251,6251,dialseg711_dial_222,7,user,"Hi, I need a place to eat in the centre for a medium price range. What do you have that you can suggest?",2,0,
10271,10271,dialseg711_dial_372,10,agent,"Yes, there are quite a few 4 star hotels with free parking. What area would you like to stay in?",1,0,
14787,14787,dialseg711_dial_541,11,user,"I need to depart from Curry King, please. Can I have the car type and contact number as well?",1,0,
16256,16256,dialseg711_dial_598,8,agent,"Sure, I can help you with that. There are 14 choices. Did you have a certain area in mind?",1,0,
9071,9071,dialseg711_dial_327,4,agent,Thanh Binh is a cheap Vietnamese restaurant in the west. Shall I book a reservation for you?,0,0,
5966,5966,dialseg711_dial_211,32,agent,What city would you like me to find out about rain in?,4,0,
14831,14831,dialseg711_dial_544,1,user,I need a taxi. I'll be departing from la raza.,0,0,
1122,1122,dialseg711_dial_038,9,user,"Yes, please book for 3 people at 13:15 on Monday. Include reference number, please.",1,0,
12002,12002,dialseg711_dial_437,3,user,I'm looking for a place to dine in the moderate price range in the east.,1,0,
7895,7895,dialseg711_dial_285,11,user,"I want to depart from Rajmahal, not go to there.",2,0,
185,185,dialseg711_dial_006,10,agent,Your taxi is booked. Look for a blue Toyota.,1,0,
2353,2353,dialseg711_dial_081,18,agent,What time would you like to leave?,3,0,
6458,6458,dialseg711_dial_230,17,user,"Yes, a taxi can take you to Addenbrookes Hospital. Where are you now?",3,0,
1648,1648,dialseg711_dial_057,6,agent,I have a grey honda with contact number 07609926052 booked for you.,0,0,
3750,3750,dialseg711_dial_132,30,agent,"The address is Cambridge Retail Park Newmarket Road Fen Ditton, postcode cb58wr. Anything else?",4,0,
598,598,dialseg711_dial_020,25,user,"Sorry, not in the centre. Should I check another area?",4,0,
13049,13049,dialseg711_dial_479,4,agent,"Unfortunately, I don't happen to show any restaurants specializing in vegetarian food. Can I try looking for another type of restaurant for you?",1,0,
18528,18528,dialseg711_dial_680,19,user,What shopping centers are around?,4,0,
17104,17104,dialseg711_dial_627,9,user,We'll arrive on Wednesday and stay 3 nights. There will be 2 of us.,0,0,
9531,9531,dialseg711_dial_343,34,agent,The name of the guesthouse is El Shaddai.,3,1,
10770,10770,dialseg711_dial_391,6,agent,There is no traffic to The Westin that is 4 miles away. The address is 329 El Camino Real,1,1,
8731,8731,dialseg711_dial_314,11,user,I would like a guesthouse type with free wifi please. Also the area and address please.,1,0,
13539,13539,dialseg711_dial_497,28,agent,"The Jesus Green Outdoor Pool is between Victoria Road and the river. The Kings Hedges Learner pool is on Jedburgh Court, Kings Hedges. Would you like their phone numbers?",3,0,
3478,3478,dialseg711_dial_122,30,agent,"The address to the police is Parkside, Cambridge.",4,0,
2051,2051,dialseg711_dial_069,30,agent,"The Addenbrookes Hospital is located at Hills Rd, Cambridge Postcode CB20QQ.",4,0,
12859,12859,dialseg711_dial_471,18,agent,"Your welcome, have a great day.",2,1,
6992,6992,dialseg711_dial_251,3,user,Addenbrokes Hospital has a trauma high dependency unit department. The contact number is 01223216305.,1,0,
11671,11671,dialseg711_dial_423,14,agent,The man on the moon is on 2 norfolk street in the centre area. Would you like to order tickets?,2,0,
3010,3010,dialseg711_dial_105,15,user,Where does my friend live?,2,0,
15138,15138,dialseg711_dial_554,14,agent,What city are you wanting the temperature for?,3,1,
15551,15551,dialseg711_dial_570,10,agent,The contact number 07928549844.,1,1,
11682,11682,dialseg711_dial_424,3,user,Menlo Park.,0,0,
8708,8708,dialseg711_dial_313,8,agent,"Parkside Police Station is located at Parkside, Cambridge, postcode CB11JG.",1,1,
11686,11686,dialseg711_dial_424,7,user,"Something cheap, but 4 star quality.",1,0,
1336,1336,dialseg711_dial_046,8,agent,Please book another day or time slot. the place could be full,0,0,
6960,6960,dialseg711_dial_250,13,user,I need a taxi from finches bed and breakfast to Ian hong house. Please be here at 13:45. What is your phone number? What type of car?,2,0,
14217,14217,dialseg711_dial_521,28,agent,Is there anything else I can help you with today?,3,0,
13226,13226,dialseg711_dial_486,9,user,"Oh my God, I've just been robbed! I need the police please! Help!",2,0,
1720,1720,dialseg711_dial_058,42,agent,"You are welcome, do you need any thing else?",4,0,
9408,9408,dialseg711_dial_339,18,agent,"I have 44 entries for attractions. Are you looking for architecture, colleges, parks, nightclubs, or maybe a museum?",4,0,
17028,17028,dialseg711_dial_624,27,user,Any European restaurants? Cost doesnt matter.,3,0,
15083,15083,dialseg711_dial_552,25,user,Try curry prince or pizza hut fen ditton,4,0,
8117,8117,dialseg711_dial_292,27,user,Yes please.,3,0,
17576,17576,dialseg711_dial_644,19,user,The train should depart from kings lynn and should leave on thursday.,4,0,
2527,2527,dialseg711_dial_087,24,agent,Dominos is 1 mile away at 776 Arastradero Road.,4,0,
787,787,dialseg711_dial_027,9,user,"Great, thank you for help. That is all I need today.",0,0,
753,753,dialseg711_dial_026,7,user,"No, thank you.",0,0,
4416,4416,dialseg711_dial_155,18,agent,take me to the nearest starbucks please,4,0,
15818,15818,dialseg711_dial_580,10,agent,You're welcome. May I help with anything else?,1,0,
18039,18039,dialseg711_dial_662,10,agent,There are dinners on the 10th and on Friday. For which one are you looking for?,2,0,
461,461,dialseg711_dial_016,2,agent,There is Royal Spice which serves Indian food and Da Vinci Pizzeria which serves Italian food. Would you like me to book you a table at either of these restaurants?,0,0,
17326,17326,dialseg711_dial_635,4,agent,"Yes, they do have free wifi! Would you like me to book a stay for you?",0,0,
8702,8702,dialseg711_dial_313,2,agent,What city do you want the weather for?,0,0,
10269,10269,dialseg711_dial_372,8,agent,No problem. Glad to help.,0,1,
4687,4687,dialseg711_dial_165,4,agent,"I booked you on TR4203 with a total fee of 88 GBP, payable at the station. Reference number is: 58VOL3U2. Do you need anything further today?",0,1,
2061,2061,dialseg711_dial_070,8,agent,Chevron is the closest gas station at 783 Arcadia Pl,2,0,
5604,5604,dialseg711_dial_198,13,user,I need to get to a hospital.,3,0,
15018,15018,dialseg711_dial_551,6,agent,Train ID TR3259 Price 10.24 pounds Reference number is : 1P6X7B88.,0,0,
6395,6395,dialseg711_dial_228,6,agent,The main phone number for Addenbrookes Hospital is 01223245151. May I assist you with anything else?,0,0,
9675,9675,dialseg711_dial_349,4,agent,when would you like to move into the guest house,0,0,
16214,16214,dialseg711_dial_595,30,agent,The address is 10 ames street and since there is no traffic on our way you should be there in less than a couple minutes,4,0,
18383,18383,dialseg711_dial_675,14,agent,"Certainly, the phone number is 01223353071. Is there anything else I can help you with?",2,1,
16350,16350,dialseg711_dial_601,12,agent,"yes, that booking was successful for Wednesday. The reference number is J4Q4W07K. Anything else you need?",1,0,
654,654,dialseg711_dial_022,18,agent,It will not be windy on any day in Durham next week.,3,1,
7452,7452,dialseg711_dial_268,16,agent,"Tomorrow it will be overcast in Alhambra, with low of 30F, and high of 40F",2,1,
14602,14602,dialseg711_dial_534,26,agent,Yes I booked it and your reference number is 6793D7ED. Will there be anything else?,3,1,
11698,11698,dialseg711_dial_424,19,user,Is there anywhere in the centre that serves mediterranean food?,3,0,
2283,2283,dialseg711_dial_079,5,user,Stanford Oval Parking is 1 mile away at 610 Amarillo Ave and the closest.,1,1,
2789,2789,dialseg711_dial_097,11,user,"Is the hospital located in town, and what is their postcode?",1,0,
13195,13195,dialseg711_dial_484,30,agent,Philz is located at 583 Alester Ave.,4,0,
17118,17118,dialseg711_dial_627,23,user,schedule dentist appointment,3,0,
16612,16612,dialseg711_dial_608,16,agent,Setting navigation now to Coupa.,3,1,
17752,17752,dialseg711_dial_652,3,user,I'm not sure but I'm looking for something in the cheap price rating with 4 stars.,0,0,
18964,18964,dialseg711_dial_696,7,user,"Can I get a table for 1 at the Backstreet Bistro? Saturday at 17:15, if possible.",0,0,
17826,17826,dialseg711_dial_655,8,agent,"I have a wide range of places I can recommend. First, why don't I ask if there is an area in the city that you prefer to dine in?",1,0,
4943,4943,dialseg711_dial_174,25,user,give me the full weekly weather forecast,4,0,
2557,2557,dialseg711_dial_089,3,user,Could I get the address and postcode please?,0,0,
7057,7057,dialseg711_dial_253,17,user,The Ashley Hotel sounds good. Does it have free parking?,3,0,
6873,6873,dialseg711_dial_247,4,agent,TR0497 arrives in Cambridge at 12:23. Would you like to purchase tickets?,0,0,
7538,7538,dialseg711_dial_271,22,agent,Absolutely! When would you like to arrive?,4,0,
17370,17370,dialseg711_dial_636,18,agent,Their telephone number is 01223245151.,3,0,
6866,6866,dialseg711_dial_246,11,user,What hospitals are located in town?,3,0,
4838,4838,dialseg711_dial_170,20,agent,TR3371 leaves at 09:21 and arrives at 11:06. It is 30.24 pounds. Would you be interested in that?,2,0,
1320,1320,dialseg711_dial_045,18,agent,TR7943 leaves at 11:39,2,1,
1200,1200,dialseg711_dial_040,32,agent,"Ok great, I will also need to know what your preferences are for your pick up and arrival times to book your taxi.",4,0,
7050,7050,dialseg711_dial_253,10,agent,"Could you choose a different check in day perhaps, or a shorter stay?",1,0,
14058,14058,dialseg711_dial_516,25,user,I'll be leaving from cambridge and going to birmingham new street.,3,0,
18404,18404,dialseg711_dial_676,13,user,"I don't have a preference on price, but how about expensive?",2,0,
17403,17403,dialseg711_dial_638,20,agent,How about kohinoor a cheap restaurant in the centre located at 74 Mill Road?,3,0,
15627,15627,dialseg711_dial_573,11,user,"How about Tuesday, same time.",1,0,
11179,11179,dialseg711_dial_405,27,user,"Sure, the address is 154 Chesterton Road and the postcode is cb41da.",3,1,
9212,9212,dialseg711_dial_332,1,user,Schedule a dinner at 5pm of the 12th of current month with my father.,0,1,
10964,10964,dialseg711_dial_398,2,agent,"Please contact the Parkside, Cambridge police station, the telephone number is 01223358966",0,0,
6182,6182,dialseg711_dial_218,18,agent,Sure! I think you'll need the police. Their contact number is 01223358966.,3,0,
3035,3035,dialseg711_dial_106,10,agent,"Could you specify north, south, east, west, or centre of town?",1,1,
626,626,dialseg711_dial_021,22,agent,"Cafe Venetia is the closest, it's 3 miles away with no traffic on the route. Set the GPS to to there?",2,1,
11350,11350,dialseg711_dial_411,17,user,how is the weather in the city this weekend,2,0,
13220,13220,dialseg711_dial_486,3,user,Please direct me via a route with the least heavy traffic.,0,0,
4252,4252,dialseg711_dial_149,19,user,I need a taxi to arrive by 09:45,3,0,
10383,10383,dialseg711_dial_376,20,agent,"I don't care. I'd like a hotel though, with 4 stars.",4,0,
4118,4118,dialseg711_dial_145,19,user,Both of these hotels are booked. Would you like to change any of your parameters?,1,0,
11581,11581,dialseg711_dial_420,4,agent,Sure! when would you like to arrive?,0,0,
5219,5219,dialseg711_dial_185,14,agent,the train id is TR6549 and it leaves on friday,2,1,
11424,11424,dialseg711_dial_414,25,user,"No, that's not important to me. But, I would prefer to stay in a guesthouse with free parking.",4,0,
15694,15694,dialseg711_dial_575,18,agent,Addenbrookes Hospital is your nearest hospital. Their emergency department's number is 01223217118. Do you need anything else?,3,0,
13108,13108,dialseg711_dial_481,13,user,"Not looking to book, can I just get the train ID, price, and travel time? Thanks!",2,0,
11632,11632,dialseg711_dial_421,23,user,I'm trying to find a concert hall in the east part of town.,4,0,
8871,8871,dialseg711_dial_319,5,user,I am looking for a place to stay. The hotel should be in the type of guesthouse and should include free parking,1,0,
7708,7708,dialseg711_dial_278,16,agent,Will that be 2 pm or 2 am?,2,0,
11738,11738,dialseg711_dial_426,1,user,What is the date of my next tennis activity and who will be attending?,0,0,
19341,19341,dialseg711_dial_710,16,agent,A reservation at 16:15 was successful at Graffiti. Your reference number is VCCP7L4M. Is there anything else I can help you with today?,2,1,
