,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
2329,tiage_dial_149,12,agent,"no , i had a dog and a turtle in the past",4,0,
2330,tiage_dial_149,13,user,that is cool . why do not you have pets now ?,4,0,
2331,tiage_dial_149,14,agent,"yeah , i love those bands , you like hard stuff ?",4,0,
2332,tiage_dial_149,15,user,like metallica ? they are definitely cool .,4,0,
2333,tiage_dial_149,16,user,i do not want to talk about my pets,4,1,
2334,tiage_dial_150,1,user,"i get to see my mom tomorrow , i got into trouble",0,0,
2335,tiage_dial_150,2,agent,what happened to you ? why ?,0,0,
2336,tiage_dial_150,3,user,i am not sure but i get to leave in 30 days,0,0,
2337,tiage_dial_150,4,agent,why do you get to leave,0,0,
2338,tiage_dial_150,5,user,"because i will have served my time . i have old , sticky fingers",0,0,
2339,tiage_dial_150,6,agent,are you passing away or something,0,0,
2340,tiage_dial_150,7,user,"no , i am in jail . was trying not to say it outright",0,0,
2341,tiage_dial_150,8,agent,what did you do to get in there,0,0,
2342,tiage_dial_150,9,user,"i stole a pack of gum , this time atleast .",0,1,
2343,tiage_dial_150,10,agent,what did you do last time,1,0,
2344,tiage_dial_150,11,user,i hijacked an elephant from a travelling circus,1,0,
2345,tiage_dial_150,12,agent,why did you do that,1,0,
2346,tiage_dial_150,13,user,"well , to be honest . . . . i was drunk",1,0,
2347,tiage_dial_150,14,agent,that must have been embarrassing,1,0,
2348,tiage_dial_150,15,user,"i could not tell you , i blacked out .",1,0,
2349,tiage_dial_150,16,user,i am sorry about that,1,1,
2350,tiage_dial_151,1,user,hi i love cooking and fishing ! and reading comic books,0,0,
2351,tiage_dial_151,2,agent,"oh , i just like gardening .",0,0,
2352,tiage_dial_151,3,user,"if i am not in the kitchen , i am on my boat in the water",0,1,
2353,tiage_dial_151,4,agent,"that is cool , i got a job just now in a gas station",1,0,
2354,tiage_dial_151,5,user,"cool , i got a spiderman comic at a gas station",1,0,
2355,tiage_dial_151,6,agent,i had a spiderman comic as a kid . my adopted parents gave it to me .,1,0,
2356,tiage_dial_151,7,user,spiderman and gas stations rule,1,1,
2357,tiage_dial_151,8,agent,"clowns do not though , they scare me .",2,1,
2358,tiage_dial_151,9,user,yeah do your old parents scare you ?,3,0,
2359,tiage_dial_151,10,agent,"no , but my dad keeps setting me up on blind dates .",3,0,
2360,tiage_dial_151,11,user,or does the clown trauma scare you from being a kid ?,3,0,
2361,tiage_dial_151,12,agent,i did have a traumatic experience about that .,3,0,
2362,tiage_dial_151,13,user,"yeah ? wow crazy , hope it gets better",3,0,
2363,tiage_dial_151,14,agent,"yeah , until then , keep those clowns away from me .",3,1,
2364,tiage_dial_151,15,user,how are you this evening ?,4,0,
2365,tiage_dial_151,16,user,i am doing good how are you ?,4,1,
2366,tiage_dial_152,1,user,"hi , how are you today ?",0,0,
2367,tiage_dial_152,2,agent,i am well thank you . i got brand new job today ! i am a life coach,0,0,
2368,tiage_dial_152,3,user,"wow that is great , i use to be in the military .",0,0,
2369,tiage_dial_152,4,agent,"wow , i love our soldiers . thank you for serving our the country !",0,0,
2370,tiage_dial_152,5,user,i donate half of my check to different veteran charities .,0,0,
2371,tiage_dial_152,6,agent,how nice ! that is a wonderful cause .,0,0,
2372,tiage_dial_152,7,user,"i also like to help out at my local pet rescue , i like like bunnies .",0,0,
2373,tiage_dial_152,8,agent,"animals are wonderful . as a cancer survivor , my cat was always near me .",0,1,
2374,tiage_dial_152,9,user,"my love the color blue , what is your favorite color ?",1,0,
2375,tiage_dial_152,10,agent,i love green . i just bought some green shorts to wear to a marathon .,1,0,
2376,tiage_dial_152,11,user,i like navy blue best of all the colors .,1,0,
2377,tiage_dial_152,12,agent,"blue is nice . i wear blue sweats when i run . i love running , strengthens me .",1,1,
2378,tiage_dial_152,13,user,"i work in a shipyard , that how i get my workout in .",2,0,
2379,tiage_dial_152,14,user,nice ! my parents are both very athletic . they encouraged me to stay fit .,2,1,
2380,tiage_dial_153,1,user,hi my name is darlene how are you ?,0,0,
2381,tiage_dial_153,2,agent,"hi good thank you . i am wanda , age 60",0,0,
2382,tiage_dial_153,3,user,i am 43 and try to buy only organic products,0,1,
2383,tiage_dial_153,4,agent,that is very good . i work in a library . how about you ?,1,0,
2384,tiage_dial_153,5,user,"i work online in data entry , and i am a strong feminist .",1,1,
2385,tiage_dial_153,6,agent,good for you ! i love traveling . . . do you like to travel ?,2,0,
2386,tiage_dial_153,7,user,"i do , but mostly i love to surf the internet , i am an avid twitter user .",2,0,
2387,tiage_dial_153,8,agent,"twitter is fun , yes . ever been to spain ? i have .",2,0,
2388,tiage_dial_153,9,user,"no never , would love to , i recently had solar panels installed on my roof .",2,0,
2389,tiage_dial_153,10,agent,that is a good thing to do . do they work well ?,2,1,
2390,tiage_dial_153,11,user,"so far , they are new to me so we will see . married or kids ?",3,0,
2391,tiage_dial_153,12,agent,"no , neither . i will probably retire in several years , so probably will be lonely",3,0,
2392,tiage_dial_153,13,user,"that is sad , are you looking ? i am single but looking .",3,0,
2393,tiage_dial_153,14,agent,"kind of . . . but i am 60 , so i do not know how realistic it is",3,0,
2394,tiage_dial_153,15,user,"never to late , you are a catch ! look at it that way !",3,0,
2395,tiage_dial_153,16,user,aw you are nice . . . i like your way of thinking,3,1,
2396,tiage_dial_154,1,user,"hello , how is your day going ?",0,0,
2397,tiage_dial_154,2,agent,awesome ! my parents are taking me to disney world again this year . every year !,0,0,
2398,tiage_dial_154,3,user,that sounds wonderful ! maybe i will take my children there too,0,1,
2399,tiage_dial_154,4,agent,do you let your kids play on the playground ? i do that . it is fun !,1,0,
2400,tiage_dial_154,5,user,"yes , my dogs like to play with them on the playground .",1,1,
2401,tiage_dial_154,6,agent,"that is so cool ! mr morris , my third grade teacher , we have a class dog !",2,0,
2402,tiage_dial_154,7,user,that sounds amazing ! i thought about becoming a teacher . i settled for it work .,2,1,
2403,tiage_dial_154,8,agent,"when i grow up , i want to sing the songs that i love from frozen .",3,0,
2404,tiage_dial_154,9,user,why not sing them now ? time passes quickly .,3,0,
2405,tiage_dial_154,10,agent,"i want to be famous , like mickey mouse . he is my favorite . i love disney !",3,0,
2406,tiage_dial_154,11,user,"i live near disney world in florida , in fact i own a house there .",3,0,
2407,tiage_dial_154,12,agent,do you sing songs from the frozen movie ?,3,0,
2408,tiage_dial_154,13,user,"no , i just watch the american sports that i enjoy .",3,0,
2409,tiage_dial_154,14,user,my parents said that karate is a sport . i take karate .,3,1,
2410,tiage_dial_155,1,user,what do you like to do ?,0,0,
2411,tiage_dial_155,2,agent,visit spain in my free time when not working as a librarian . you ?,0,0,
2412,tiage_dial_155,3,user,small world ! my husband who is adopted is orginally from spain !,0,0,
2413,tiage_dial_155,4,agent,how wonderful ! i may move there in a few years when i retire .,0,1,
2414,tiage_dial_155,5,user,"that would be great . as a librarian , do you like adult coloring books ? i love those !",1,0,
2415,tiage_dial_155,6,agent,yes ! i am in a group for planning and stickers which seems silly at 60 .,1,0,
2416,tiage_dial_155,7,user,fun ! i love the coloring books but they often get nibbled on by my german shepherd !,1,0,
2417,tiage_dial_155,8,agent,aw ! what else do you like to do ?,1,0,
2418,tiage_dial_155,9,user,we live on a farm . being in a rural community means we work hard then relax !,1,0,
2419,tiage_dial_155,10,agent,i love it ! we have an old farmhouse but only have cats .,1,1,
2420,tiage_dial_155,11,user,my dog would enjoy your cats . he is old and too tired to chase anymore .,2,0,
2421,tiage_dial_155,12,agent,he sounds like a sweetheart .,2,1,
2422,tiage_dial_155,13,user,yes and he loves being on the farm . what else do you enjoy ?,3,0,
2423,tiage_dial_155,14,agent,"watching the grand kids grow up , hot teas , holidays . you name it !",3,0,
2424,tiage_dial_155,15,user,that sounds perfect and so relaxing !,3,0,
2425,tiage_dial_155,16,user,it is ! i love this life .,3,1,
2426,tiage_dial_156,1,user,do you want to go the the playground with me ?,0,0,
2427,tiage_dial_156,2,agent,hi ! just finished my mega dose of twitter today . how about you ?,0,0,
2428,tiage_dial_156,3,user,my parents will not let me on twitter . maybe when i am in 5th grade .,0,0,
2429,tiage_dial_156,4,agent,no can do on the playground . too busy surfing the net all the time !,0,1,
2430,tiage_dial_156,5,user,you surf ? what a cool kid . i want to surf with mickey mouse .,1,1,
2431,tiage_dial_156,6,agent,"are you male or female ? women rule the world , you know !",2,1,
2432,tiage_dial_156,7,user,yay ! i am a girl . will you go to disney world with me ?,3,0,
2433,tiage_dial_156,8,agent,"no mickey mouse here he is a he ! besides , gotta pay for my solar panels .",3,1,
2434,tiage_dial_156,9,user,are the panels on your house ?,4,1,
2435,tiage_dial_156,10,agent,roof . make sure at disney you only eat organic . that is the way to go !,5,0,
2436,tiage_dial_156,11,user,"when i am old enough to shop for myself , i will .",5,0,
2437,tiage_dial_156,12,agent,"good . only buy organic , because its good for you .",5,0,
2438,tiage_dial_156,13,user,i will remember that . i should get back to the playground now .,5,0,
2439,tiage_dial_156,14,agent,have fun ! and stay safe out there .,5,0,
2440,tiage_dial_156,15,user,i will . you can come if you want to . i have lots of friends .,5,0,
2441,tiage_dial_156,16,user,i will think about it . but i have a feminist march to attend later .,5,1,
2442,tiage_dial_157,1,user,how are you doing today,0,0,
2443,tiage_dial_157,2,agent,"i am doing good , how about you ?",0,0,
2444,tiage_dial_157,3,user,i am great just listening to music,0,0,
2445,tiage_dial_157,4,agent,"cool , what is your favorite type of music ? mine is country",0,0,
2446,tiage_dial_157,5,user,classical and light jazz . country is not bad,0,1,
2447,tiage_dial_157,6,agent,"that is cool , classical is nice at times . what are your hobbies ?",1,0,
2448,tiage_dial_157,7,user,i like to work on the farm,1,1,
2449,tiage_dial_157,8,agent,what animals do you have ? i enjoy working on vintage cars ; i won two mustangs,2,0,
2450,tiage_dial_157,9,user,i have horses and cows,2,0,
2451,tiage_dial_157,10,agent,"awesome ! i own 2 dogs , love them",2,0,
2452,tiage_dial_157,11,user,what are their names ? i name my animals .,2,0,
2453,tiage_dial_157,12,agent,precious and sammie . what are the names of your animals ?,2,0,
2454,tiage_dial_157,13,user,i have twenty of them,2,0,
2455,tiage_dial_157,14,agent,oh wow ! twenty ! that is a lot !,2,0,
2456,tiage_dial_157,15,user,yeah it is a lot to keep track of,2,0,
2457,tiage_dial_157,16,user,"i love animals , always have . they are amazing",2,1,
2458,tiage_dial_158,1,user,hi ! want to know a secret ?,0,0,
2459,tiage_dial_158,2,agent,"hi good morning , of course what is the secret",0,0,
2460,tiage_dial_158,3,user,"i had surgery last week and now i think of an object , and it moves !",0,0,
2461,tiage_dial_158,4,agent,"oh wow you are like a super hero , i just want to be a dog",0,1,
2462,tiage_dial_158,5,user,i love dogs ! what kind of dog ?,1,0,
2463,tiage_dial_158,6,agent,i want to be a yorkie . . . i like chocolate candy too yummy,1,1,
2464,tiage_dial_158,7,user,are you a boy like me ?,2,0,
2465,tiage_dial_158,8,agent,i am a girl and i like playing with my blocks they are so colorful,2,0,
2466,tiage_dial_158,9,user,"i like legos too , they have them here in the hospital .",2,0,
2467,tiage_dial_158,10,agent,oh wow they are so much fun i want a lot of legos when i turn 5,2,0,
2468,tiage_dial_158,11,user,they even make them in pink and purple . i like them a lot myself .,2,0,
2469,tiage_dial_158,12,agent,"i love that , i want to play blocks and sing",2,1,
2470,tiage_dial_158,13,user,do you watch cartoons or mickey mouse ?,3,0,
2471,tiage_dial_158,14,agent,i like paw patrol because i want to be a dog,3,0,
2472,tiage_dial_158,15,user,"my sister and brother love that show as well , they like chase and marshal .",3,0,
2473,tiage_dial_158,16,user,"i like marshal he is awesome , adults never understand what i am saying lol",3,1,
2474,tiage_dial_159,1,user,hi there ! i am eating tofu while running around the park .,0,0,
2475,tiage_dial_159,2,agent,hi . that is an interesting combo ! i love cars .,0,1,
2476,tiage_dial_159,3,user,"awesome , my husband has a blue car . that is my favorite color .",1,1,
2477,tiage_dial_159,4,agent,that is neat . where do you work ? i have a great work at home job .,2,0,
2478,tiage_dial_159,5,user,i work for the vegetarians with vaginas organization .,2,1,
2479,tiage_dial_159,6,agent,that is cool ! i go to the gym a lot with my girl friends . they are great !,3,0,
2480,tiage_dial_159,7,user,i run a lot . no time for the gym . i am a very busy woman .,3,0,
2481,tiage_dial_159,8,agent,i am lazy though sometimes . i love binge watching tv .,3,1,
2482,tiage_dial_159,9,user,i just got finished watching narcos . pablo is a beautiful man .,4,0,
2483,tiage_dial_159,10,agent,i love narcos ! better call saul is a favorite of mine as well !,4,1,
2484,tiage_dial_159,11,user,sometimes i chew up meat but spit it out . am i still vegetarian ?,5,0,
2485,tiage_dial_159,12,agent,lol ! i guess you could be . i am not sure that all would agree though .,5,0,
2486,tiage_dial_159,13,user,i cannot let my coworkers find out . they will burn me at the stake .,5,0,
2487,tiage_dial_159,14,agent,they should be more understanding . my boyfriend and his girlfriend are sometimes really judgemental about food .,5,1,
2488,tiage_dial_159,15,user,"sometimes i punch my sisters cat . oh , are you polygamist ?",6,0,
2489,tiage_dial_159,16,agent,i am . it is interesting . honestly that is horrible ! that poor cat .,6,0,
2490,tiage_dial_159,17,user,"yolo , you know what i mean ?",6,0,
2491,tiage_dial_159,18,user,but . . . . . the poor cat .,6,1,
2492,tiage_dial_160,1,user,"hello , how are you tonight ?",0,0,
2493,tiage_dial_160,2,agent,very late night here . i am good . how are you ?,0,0,
2494,tiage_dial_160,3,user,"i am doing well , thank you . i love to dance , now that i am out of danger .",0,0,
2495,tiage_dial_160,4,agent,dance is medicine . painting used to be mine . what danger were you in ?,0,0,
2496,tiage_dial_160,5,user,"i was in a refuge camp in somalia , my aunt rescued my sister and i .",0,0,
2497,tiage_dial_160,6,agent,"i am so sorry , but so glad you were both rescued and are safe .",0,0,
