dial_id,turn_start,turn_end,topic_ids,word_count,window_text,drift_label
dialseg711_dial_565,5,16,"[0, 1, 2]",118,"That sounds interesting. Can you just give me their phone number please? That sounds interesting. Can you just give me their phone number please? Yes they are located at Parkside, Cambridge, postcode CB11JG. Yes they are located at Parkside, Cambridge, postcode CB11JG. No, I was thinking of something fun to do. Do you have any suggestions? No, I was thinking of something fun to do. Do you have any suggestions? Sure, they're located at unit 8, viking way, bar hill, postcode cb238el, and their phone number is 01954781018. May I help with anything else? Sure, they're located at unit 8, viking way, bar hill, postcode cb238el, and their phone number is 01954781018. May I help with anything else?",1
dialseg711_dial_565,20,20,[3],56,"Train TR3515 will be leaving Cambridge at 19:59 on Tuesday, and will arrive at London Liverpool Street by 21:27. Would you like me to book it for you? Train TR3515 will be leaving Cambridge at 19:59 on Tuesday, and will arrive at London Liverpool Street by 21:27. Would you like me to book it for you?",0
dialseg711_dial_459,5,13,"[1, 3]",74,"I need to see the Dentist this month the 6th at 7pm with Jon. I need to see the Dentist this month the 6th at 7pm with Jon. Okay, scheduling a dentist appointment with Jon for the 6th at 7pm. Okay, scheduling a dentist appointment with Jon for the 6th at 7pm. When is my football activity and who is going with me? When is my football activity and who is going with me?",1
dialseg711_dial_130,4,20,"[0, 1, 3]",102,Alrighty. I have a grey ford for you with the contact number 07266756209. Anything else you need? Alrighty. I have a grey ford for you with the contact number 07266756209. Anything else you need? I need a train to Cambridge on Saturday. I'll be departing from Peterborough. I need a train to Cambridge on Saturday. I'll be departing from Peterborough. Yes I have many in the center of town and on in the west. Do you have a preference for area? Yes I have many in the center of town and on in the west. Do you have a preference for area?,1
dialseg711_dial_461,2,14,"[0, 2, 3]",92,I do not have a gas station listed in the 2 mile range. The closest one is 4 miles away. I do not have a gas station listed in the 2 mile range. The closest one is 4 miles away. Reminder set for conference with vice president at 10 am on August 14th. Reminder set for conference with vice president at 10 am on August 14th. I can definitely help you with that. Where will you be departing from? I can definitely help you with that. Where will you be departing from?,1
dialseg711_dial_395,10,20,"[1, 2]",62,What days are you interested in? What days are you interested in? Will it be cloudy today? Will it be cloudy today? Certainly. When would you like to depart? Certainly. When would you like to depart? Booked! Reference number is S6S3LN7B. You will pay 70.7 GBP at the station. Booked! Reference number is S6S3LN7B. You will pay 70.7 GBP at the station.,1
dialseg711_dial_000,4,7,"[0, 1]",46,"It will be hot today in Los Angeles. It will be hot today in Los Angeles. Yes please, I need a reservation for 6 people for 5 nights starting on Saturday. Yes please, I need a reservation for 6 people for 5 nights starting on Saturday.",1
dialseg711_dial_646,6,24,"[0, 4]",36,Sure. It is 07635951153. Can I help you with a hotel room perhaps? Sure. It is 07635951153. Can I help you with a hotel room perhaps? I have your taxi booked. I have your taxi booked.,0
dialseg711_dial_277,2,2,[0],28,Jack's house is located at 864 Almanor Ln in heavy traffic. Setting directions now. Jack's house is located at 864 Almanor Ln in heavy traffic. Setting directions now.,1
dialseg711_dial_384,2,15,"[0, 4]",78,"All architecture is in the centre of town. Your options are All Saints Church, Great Saint Mary's Church, Holy Trinity Church, Little Saint Mary's Church, and Old Schools. All architecture is in the centre of town. Your options are All Saints Church, Great Saint Mary's Church, Holy Trinity Church, Little Saint Mary's Church, and Old Schools. I'm looking for a British restaurant, in the expensive price range. I'm looking for a British restaurant, in the expensive price range.",0
dialseg711_dial_290,9,35,"[1, 2, 3, 4]",114,"Yes, my destination is Cambridge, and I'll be coming in from Broxbourne. Yes, my destination is Cambridge, and I'll be coming in from Broxbourne. The postcode is CB11JG The postcode is CB11JG The 8:09 departure, please. The 8:09 departure, please. Yes I am looking for information on a restaurant called Bangkok City. Yes I am looking for information on a restaurant called Bangkok City. Sorry, there are no tables available for your party then. Perhaps another day or time? Sorry, there are no tables available for your party then. Perhaps another day or time? Oh no. Can you get us in at 13:15 then? Oh no. Can you get us in at 13:15 then?",0
dialseg711_dial_255,9,27,"[2, 3, 4]",119,"I'm hoping to find a nightclub in town. I'm hoping to find a nightclub in town. How about something in the expensive price range instead? How about something in the expensive price range instead? Cote is an expensive French restaurant in the center of town. Would you like a table there, or possibly their address? Cote is an expensive French restaurant in the center of town. Would you like a table there, or possibly their address? Yes please. Can you book it for Friday at 19:45? There will be 8 of us. Yes please. Can you book it for Friday at 19:45? There will be 8 of us. What is the date and time of my next optometrist appointment?",0
dialseg711_dial_255,27,27,[4],11,What is the date and time of my next optometrist appointment?,0
dialseg711_dial_486,10,11,[2],40,The Police are located in Parkside Cambridge and the telephone number is 01223358966. The Police are located in Parkside Cambridge and the telephone number is 01223358966. Is this the emergency number to call? Is this the emergency number to call?,0
dialseg711_dial_320,17,17,[4],16,Can I get the address and post code? Can I get the address and post code?,0
dialseg711_dial_147,5,24,"[0, 3]",40,"What is the postcode? What is the postcode? I'm sorry, I'm doing my best.. I picked the best route for you, enjoy your trip! I'm sorry, I'm doing my best.. I picked the best route for you, enjoy your trip!",1
dialseg711_dial_137,2,11,"[0, 1, 2]",118,"Great, I have just scheduled that meeting for you. Is there anything else I can do? Great, I have just scheduled that meeting for you. Is there anything else I can do? I would like to stay in the south please. I would like to stay in the south please. I have 2 chinese restaurants in the south. Both are expensive but worth the money! I have the Peking Restaurant and the Good Luck Chinese Food Takeaway. I have 2 chinese restaurants in the south. Both are expensive but worth the money! I have the Peking Restaurant and the Good Luck Chinese Food Takeaway. Where is Civic Center Garage, can I get there while avoiding all heavy traffic?",1
dialseg711_dial_137,11,14,"[2, 3]",40,"Where is Civic Center Garage, can I get there while avoiding all heavy traffic? The Cambridge Belfry fits your request. Would you like to book a room? The Cambridge Belfry fits your request. Would you like to book a room?",0
dialseg711_dial_045,19,26,"[3, 4]",76,what is the date time and location of my next conference what is the date time and location of my next conference Can you help me find a taxi to old schools? Can you help me find a taxi to old schools? Alright I've got a blue volkswagen and the contact number is 07339810111. Anything else I can do Alright I've got a blue volkswagen and the contact number is 07339810111. Anything else I can do,0
dialseg711_dial_088,13,27,"[1, 4]",30,Please highlight a quick route on the map for me! Please highlight a quick route on the map for me! what time is my meeting what time is my meeting,0
dialseg711_dial_689,7,21,"[1, 2]",106,"I'm at Bishops Stortford and would like to go to Cambridge. I'm at Bishops Stortford and would like to go to Cambridge. Sure, Train ID is TR9178 and travel time is 38 minutes. How many tickets do you need? Sure, Train ID is TR9178 and travel time is 38 minutes. How many tickets do you need? I actually need to be picked up from the parkside police station. Sorry about taht. I actually need to be picked up from the parkside police station. Sorry about taht. I am wanting to go to stansted airport train station. I am wanting to go to stansted airport train station.",0
