,Unnamed: 0.2,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da,Unnamed: 0.1
23923,,4780,dialseg711_dial_168,32,agent,"Unfortunately, I was not able to locate a panasian restaurant in that area. Would you like me to look in another area or for a different type of restaurant?",3,0,,4780.0
23924,,12159,dialseg711_dial_442,31,user,On the 11th at 3 pm with Tom.,2,0,,12159.0
23925,,5040,dialseg711_dial_178,29,user,What is the address for the parkside police?,3,0,,5040.0
23926,,6414,dialseg711_dial_228,25,user,"I need the address, postcode, and phone number.",4,0,,6414.0
23927,,17496,dialseg711_dial_642,5,user,I will be going to cityroomz.,0,0,,17496.0
23928,,15614,dialseg711_dial_572,28,agent,"The cambridge contemporary art museum, and the scott polar museum are both free and in the centre.",4,0,,15614.0
23929,,5852,dialseg711_dial_207,23,user,What time is my lab appointment and what party is attending?,4,0,,5852.0
23930,,3052,dialseg711_dial_107,7,user,"No, I just need the phone number, address and postcode please.",1,0,,3052.0
23931,,643,dialseg711_dial_022,7,user,Will you book it for a party of 7. 5 days beginning Friday.,1,0,,643.0
23932,,8577,dialseg711_dial_308,13,user,thank you so much for your help,1,0,,8577.0
23933,,2887,dialseg711_dial_100,9,user,"I also need the police station's address and postcode, please.",1,0,,2887.0
23934,,17933,dialseg711_dial_659,8,agent,"Trader Joes is located at 408 University Ave, 4 miles away in heavy traffic. Setting navigation now.",1,0,,17933.0
23935,,13680,dialseg711_dial_502,1,user,i need directions to a local fast food restaurant please,0,0,,13680.0
23936,,16141,dialseg711_dial_592,27,user,"No, that's not needed. Just give me the name address and phone number of one of these hotels.",4,0,,16141.0
23937,,16866,dialseg711_dial_618,12,agent,I am trying to locate a really nice guesthouse to take my wife to. Can you suggest any?,4,0,,16866.0
23938,,3800,dialseg711_dial_135,6,agent,There are 70 trains meeting those requirements. What day of the week are you leaving?,1,0,,3800.0
23939,,4702,dialseg711_dial_166,1,user,"Hi, I need to get a taxi out of kohinoor.",0,0,,4702.0
23940,,4389,dialseg711_dial_154,23,user,Do you have in attractions in a type of park in the south?,3,0,,4389.0
23941,,3173,dialseg711_dial_111,14,agent,"We don't have any of those, sad to say. Want to broaden the search?",2,0,,3173.0
23942,,4592,dialseg711_dial_162,9,user,Departure time is flexible but I would need to get into Cambridge by 21:30.,1,0,,4592.0
23943,,162,dialseg711_dial_005,21,user,Cambridge and on friday. Can I just get the travel time for the train? Thanks!,3,0,,162.0
23944,,9608,dialseg711_dial_346,23,user,Not at this time. Thank you for your help!,2,0,,9608.0
23945,,15765,dialseg711_dial_578,13,user,Could you recommend one of the expensive ones?,3,0,,15765.0
23946,,3464,dialseg711_dial_122,16,agent,the nearest police stations number is 01223358966,2,0,,3464.0
23947,,9433,dialseg711_dial_340,21,user,There is another train that arrives at 18:08. Would that work better for you?,2,0,,9433.0
23948,,10568,dialseg711_dial_383,2,agent,I have just been in a car accident dispute and i am looking for help.,1,0,,10568.0
23949,,5354,dialseg711_dial_190,23,user,Yes please as well as their postcode.,2,0,,5354.0
23950,,11236,dialseg711_dial_407,15,user,"Yes please book this train for me, Thank you.",2,0,,11236.0
23951,,984,dialseg711_dial_034,17,user,Great. Thank you very much.,1,0,,984.0
23952,,14163,dialseg711_dial_520,8,agent,"There are 5 that fit your criteria, 3 in the centre of town are eraina, michaelhouse cafe, darrys cookhouse and wine shop and city stop restaurant north and cambridge lodge restaurant west.",1,0,,14163.0
23953,,17649,dialseg711_dial_647,14,agent,Kohinoor is a cheap restaurant.,1,1,,17649.0
23954,,6048,dialseg711_dial_214,16,agent,What city do you want the weather for?,2,1,,6048.0
23955,,17125,dialseg711_dial_628,5,user,"Yes, I would like free parking. I don't care whether it's a guesthouse or hotel, though. Could you suggest a place?",0,0,,17125.0
23956,,2338,dialseg711_dial_081,3,user,No thank you. I think I have everything.,0,0,,2338.0
23957,,1125,dialseg711_dial_038,12,agent,You have two yoga activities scheduled. One at 3pm with Ana and another at 4pm with Jeff. Would you like to know the dates as well?,2,0,,1125.0
23958,,7095,dialseg711_dial_255,7,user,"No, I was just looking for information, thanks though!",1,0,,7095.0
23959,,6059,dialseg711_dial_214,27,user,i am looking for the Addenbrookes Hospital with neurology department,4,0,,6059.0
23960,,10332,dialseg711_dial_374,5,user,"Great, thanks.",0,0,,10332.0
23961,,17605,dialseg711_dial_645,22,agent,"Tang chinese is located at napier street city center, phone number is 01223357187, and the postcode is cb11hr.",3,1,,17605.0
23962,,10803,dialseg711_dial_392,21,user,Find me a gas station that I can get to the quickest without any traffic,4,0,,10803.0
23963,,18273,dialseg711_dial_671,2,agent,Your yoga activity is on the 3rd at 10 am.,0,1,,18273.0
23964,,9706,dialseg711_dial_350,11,user,Set the GPS and thank you.,1,0,,9706.0
23965,,18581,dialseg711_dial_682,18,agent,"I booked your ticket, and your reference number is DBWTXCO1. Can I help further today?",2,0,,18581.0
23966,,15716,dialseg711_dial_576,12,agent,Stanford Childrens Health is the only hospital that I can find. It is located at 899 Ames Ct 8 miles away,3,0,,15716.0
23967,,17312,dialseg711_dial_634,18,agent,What time would you like to leave the restaurant?,3,0,,17312.0
23968,,2157,dialseg711_dial_073,28,agent,I was able to book that for you. The car will be a red toyota and the contact number is 07404635448.,4,0,,2157.0
23969,,515,dialseg711_dial_017,20,agent,Absolutely! The postcode for La Margherita is cb30af. Would you like me to make a reservation for you?,3,0,,515.0
23970,,4759,dialseg711_dial_168,11,user,Does either of those offer free parking?,1,0,,4759.0
23971,,4921,dialseg711_dial_174,3,user,"First, what is the address please?",0,0,,4921.0
23972,,17854,dialseg711_dial_656,11,user,Can you help me get to ely train station by 12:00?,2,0,,17854.0
23973,,3113,dialseg711_dial_109,12,agent,"There are 150 trains that match your requirements. What is your destination, and from where are you traveling?",2,0,,3113.0
23974,,7288,dialseg711_dial_261,22,agent,Booking completed! Booked car type : white ford Contact number : 07267142867,3,1,,7288.0
23975,,4299,dialseg711_dial_151,4,agent,Your meeting to discuss the merger with HR is on Friday at 4 pm.,1,0,,4299.0
23976,,5865,dialseg711_dial_208,13,user,"Can you give me their address and postcode, please?",2,0,,5865.0
23977,,3822,dialseg711_dial_135,28,agent,There is no expensive Mediterranean restaurant in the south.,4,0,,3822.0
23978,,11849,dialseg711_dial_431,9,user,That sounds good. I want to book a table for 5 people on Saturday at 17:45.,1,0,,11849.0
23979,,5868,dialseg711_dial_208,16,agent,You are more than welcome!,2,0,,5868.0
23980,,16241,dialseg711_dial_597,7,user,can you give me directions to the nearest starbucks,2,0,,16241.0
23981,,15331,dialseg711_dial_562,1,user,Schedule a yoga activity with Martha for the 4th at 10am.,0,0,,15331.0
23982,,4482,dialseg711_dial_158,3,user,That sounds interesting. What area is the restaurant in?,0,0,,4482.0
23983,,17076,dialseg711_dial_626,5,user,I need the contact number please.,0,0,,17076.0
23984,,16480,dialseg711_dial_605,8,agent,You are welcome! Did you need anything else today?,1,1,,16480.0
23985,,62,dialseg711_dial_002,13,user,"That should work. I need booking for 2 people and I will need the reference number, please.",2,0,,62.0
23986,,11692,dialseg711_dial_424,13,user,Is it foggy in exeter today,2,0,,11692.0
23987,,13432,dialseg711_dial_494,4,agent,Sure! Where are you coming from?,1,0,,13432.0
23988,,19126,dialseg711_dial_702,16,agent,The travel time on TR7928 is 38 minutes. Should I book it for you?,2,0,,19126.0
23989,,9005,dialseg711_dial_324,32,agent,"The postcode of Addenbrookes Hospital is CB20QQ, and the main phone number is 01223245151. Are you looking for a particular department?",3,0,,9005.0
23990,,15639,dialseg711_dial_573,23,user,No that is all thank you very much.,3,0,,15639.0
23991,,1276,dialseg711_dial_043,27,user,"Yes, that would be terrific.",3,0,,1276.0
23992,,6154,dialseg711_dial_217,20,agent,"The address is Hills Rd, Cambridge and Postcode is CB20QQ.",3,1,,6154.0
23993,,5623,dialseg711_dial_199,12,agent,Brookshite? Can you please repeat that?,2,0,,5623.0
23994,,18228,dialseg711_dial_669,11,user,Can I have the address?,2,0,,18228.0
23995,,1569,dialseg711_dial_053,18,agent,Where will you be departing from?,3,0,,1569.0
23996,,11254,dialseg711_dial_408,7,user,"Yes, I need to leave on Friday sometime after 15:30.",1,0,,11254.0
23997,,14019,dialseg711_dial_515,28,agent,I was able to book you that ticket on train TR3021. Your total fee will be 16:5 GBP. Your reference number is UC2OKH53. Can I help with anything else?,2,1,,14019.0
23998,,12251,dialseg711_dial_447,1,user,I am looking for a 3 star hotel that has free wifi,0,0,,12251.0
23999,,475,dialseg711_dial_016,16,agent,Which city are you interested in?,2,0,,475.0
24000,,11033,dialseg711_dial_400,15,user,Okay that is wonderful. That is all I need.,1,0,,11033.0
24001,,12672,dialseg711_dial_463,14,agent,"I'm not sure where you are, but the police postcode is CB11JG.",2,1,,12672.0
24002,,9585,dialseg711_dial_345,32,agent,You are booked at the acorn guest house. Reference number is ROCCFCM6.,4,0,,9585.0
24003,,18025,dialseg711_dial_661,24,agent,I'm sorry but it does not give me that information. Would you like me to call them for you?,3,1,,18025.0
24004,,15436,dialseg711_dial_565,26,agent,"Addenbrookes hospital is located in town. The address is Hills Rd, Cambridge.",4,0,,15436.0
24005,,15400,dialseg711_dial_564,16,agent,"I have some in the north, center and west side. Do you have a preference in area?",2,0,,15400.0
24006,,18207,dialseg711_dial_668,6,agent,"The full address is Parkside, Cambridge. May I help you further?",1,1,,18207.0
24007,,12733,dialseg711_dial_466,5,user,Fresno,1,0,,12733.0
24008,,4449,dialseg711_dial_157,4,agent,"The address to the polic is Parkside, Cambridge.",0,1,,4449.0
24009,,5901,dialseg711_dial_209,19,user,"Which is your favorite? Get me their phone number, and I'll check them out.",3,0,,5901.0
24010,,1822,dialseg711_dial_062,18,agent,TR2417 departs at 11:17. Do you need any further assistance?,2,1,,1822.0
24011,,16266,dialseg711_dial_598,18,agent,Happy to help! Is there anything else I can do for you?,2,1,,16266.0
24012,,4684,dialseg711_dial_165,1,user,Hey there! Can you give me some options for trains leaving Wednesday from Norwich? We are going to Cambridge.,0,0,,4684.0
24013,,11101,dialseg711_dial_402,25,user,Something moderately priced would be great.,3,0,,11101.0
24014,,15463,dialseg711_dial_566,25,user,I was robbed a few minutes ago and need assistance.,3,0,,15463.0
24015,,12387,dialseg711_dial_452,2,agent,"You have three lab appointments scheduled. The first is on the 5th at 4pm, the next is on the 10th at 11am, and the last is on the 19th at 11am.",0,1,,12387.0
24016,,7848,dialseg711_dial_283,16,agent,You're very welcome. Is there anything else I can assist you with today?,2,1,,7848.0
24017,,7748,dialseg711_dial_280,4,agent,"It does not list a street address. It just says Parkside, Cambridge.",0,1,,7748.0
24018,,517,dialseg711_dial_017,22,agent,Great! What day and time would you like the reservation for?,3,1,,517.0
24019,,18880,dialseg711_dial_693,1,user,Where is the Parkside Police Station located?,0,0,,18880.0
24020,,10739,dialseg711_dial_390,3,user,"Thank you, I will contact the Parkside Police Station by calling them at: 01223358966.",0,0,,10739.0
24021,,10206,dialseg711_dial_369,33,user,"No, that's all I need, thank you.",3,0,,10206.0
24022,,10408,dialseg711_dial_377,20,agent,"Okay, no problem! I recommend the Acorn Guest House. It has everything you're looking for.",1,0,,10408.0
24023,,2404,dialseg711_dial_082,31,user,Hi! I need to find the Parkside Police station please.,4,0,,2404.0
24024,,9770,dialseg711_dial_352,27,user,"I need a cheap place to stay in the centre of town, please.",4,0,,9770.0
24025,,4811,dialseg711_dial_169,23,user,"Ah, well, too bad. In that case I think that'll be everything that I needed. Thanks and have a good day!",4,0,,4811.0
24026,,1150,dialseg711_dial_039,18,agent,The telephone number is 01223245151 and the postcode is CB20QQ. May I help you with something else?,1,1,,1150.0
24027,,7933,dialseg711_dial_286,31,user,I'm looking for a place in the centre of town that is a nightclub.,4,0,,7933.0
24028,,14085,dialseg711_dial_517,14,agent,I was unable to book that for you. Perhaps we can try another day or a shorter stay?,1,0,,14085.0
24029,,10539,dialseg711_dial_382,3,user,Any area would be fine. But do any of the guesthouses have a 3 star rating?,0,0,,10539.0
24030,,1369,dialseg711_dial_046,41,user,"Yes, and the postcode please.",4,0,,1369.0
24031,,3420,dialseg711_dial_120,29,user,"Thanks, I will call right away.",3,0,,3420.0
24032,,9461,dialseg711_dial_341,16,agent,What time would you like to leave by?,3,0,,9461.0
24033,,15106,dialseg711_dial_553,15,user,Thank you for your help,1,0,,15106.0
24034,,1652,dialseg711_dial_057,10,agent,Have a good day. Thank you for using the TownInfo centre.,0,1,,1652.0
24035,,15009,dialseg711_dial_550,29,user,"4 nights, checking in on Saturday.",4,0,,15009.0
24036,,18479,dialseg711_dial_679,10,agent,I have both moderate guesthouses and hotels across the city. Do you have an area preference?,1,0,,18479.0
24037,,340,dialseg711_dial_012,7,user,"I want to go to Cambridge, please.",1,0,,340.0
24038,,16022,dialseg711_dial_587,8,agent,You are welcome.,2,0,,16022.0
24039,,17099,dialseg711_dial_627,4,agent,"I don't have anything with two stars, free wifi, and in the cheap range. Would you like to try a different number of stars?",0,0,,17099.0
24040,,7032,dialseg711_dial_252,20,agent,"Please state your departure location and your destination. Also, is 15:00 the time you want to leave or to arrive?",3,0,,7032.0
24041,,7584,dialseg711_dial_273,16,agent,"Sorry to hear that. If you need to reach the police in Parkside, Cambridge CB11JG, their number is 01223358966? Let me know if there is anything else I can do.",3,0,,7584.0
24042,,17011,dialseg711_dial_624,10,agent,"I'm sorry, I may have misunderstood. The train hasn't been booked yet, should I book it for you now?",0,0,,17011.0
24043,,14984,dialseg711_dial_550,4,agent,I have ordered one for you their pick up time is 1:00pm. Is this time okay or do you need a different time?,0,0,,14984.0
24044,,12685,dialseg711_dial_464,5,user,set a reminder on my calendar for football practice at 4:50 pm on august 12th,1,0,,12685.0
24045,,5716,dialseg711_dial_202,20,agent,What city are you in?,3,0,,5716.0
24046,,18060,dialseg711_dial_663,3,user,Just after 06:15. Please send me the taxi's contact number and car type.,0,0,,18060.0
24047,,8857,dialseg711_dial_318,23,user,I need to speak with the police.,3,0,,8857.0
24048,,8730,dialseg711_dial_314,10,agent,"Hi, i have many place to choose from. Is there a specific area of town you are looking to stay in?",1,0,,8730.0
