,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
1453,1453,dialseg711_dial_049,20,agent,"Sorry about that! You are booked at the Acorn for 4 nights, starting Thursday ref #ZUC5SZAP. Can I be of any further assistance today?",3,1,
8952,8952,dialseg711_dial_323,3,user,"What's their postcode, please?",0,0,
8816,8816,dialseg711_dial_317,10,agent,What time do you want to leave?,2,0,
7330,7330,dialseg711_dial_263,18,agent,The postcode for Kirkwood House is cb41da. Is there anything else I can help you with?,2,1,
1199,1199,dialseg711_dial_040,31,user,"Yes, Oak Bistro and will depart from Sheep's Green and Lammas land park fen causeway.",4,0,
17943,17943,dialseg711_dial_659,18,agent,I have discovered 9 choices fitting your description. May I recommend the Archway House? It's on Gilbert Road.,2,0,
4156,4156,dialseg711_dial_146,19,user,I am looking for a restaurant. The restaurant should serve world food and should be in the centre,3,0,
2360,2360,dialseg711_dial_081,25,user,Tell me the arrival time of the 09:39 train please,3,0,
15399,15399,dialseg711_dial_564,15,user,"Hi, I am looking for a cheap Italian restaurant please.",2,0,
8157,8157,dialseg711_dial_293,27,user,I need to leave on Sunday please.,3,0,
715,715,dialseg711_dial_024,27,user,Can I have the address for Hamilton Lodge?,3,0,
16545,16545,dialseg711_dial_606,39,user,I am getting into birmingham new street train station and will be needing a taxi to take me to my hotel,4,0,
8377,8377,dialseg711_dial_301,27,user,My destination is downing college.,3,0,
361,361,dialseg711_dial_013,2,agent,I have many. Do you have a preference for type of food served?,0,0,
1611,1611,dialseg711_dial_055,10,agent,I am sorry there are no matches. Would you like to try a 3 or 4 star hotel?,2,0,
16340,16340,dialseg711_dial_601,2,agent,Stanford Shopping Center is 2 miles away at 773 Alger Dr.,0,0,
6846,6846,dialseg711_dial_245,11,user,on my calendar set a time for tennis at 12 pm,2,0,
1815,1815,dialseg711_dial_062,11,user,I am looking to book a train that arrives by 13:30. Are there any that fit that description?,2,0,
6423,6423,dialseg711_dial_229,6,agent,What is your destination?,1,0,
11392,11392,dialseg711_dial_413,15,user,Can I get the address. I would like to go directly to the Station.,3,0,
2621,2621,dialseg711_dial_091,11,user,"Actually, can you please give me the phone number?",1,0,
3295,3295,dialseg711_dial_115,21,user,"Alright, can you try for just one night?",2,0,
3222,3222,dialseg711_dial_112,27,user,Can you book me a taxi from Avalon to De Luca Cucina and Bar?,4,0,
3820,3820,dialseg711_dial_135,26,agent,"Yes, there's the Good Luck Chinese Food Takeaway, Peking Restaurant, and Taj Tandoori. How do those sound?",4,0,
5018,5018,dialseg711_dial_178,7,user,"Yes, departing from Cambride going to London Kings cross.",1,0,
3169,3169,dialseg711_dial_111,10,agent,What city?,1,0,
5199,5199,dialseg711_dial_184,18,agent,Sorry I tried alexander bed and breakfast but it seems that they have all booked out at for these days. Do you want to change to another place?,3,0,
17174,17174,dialseg711_dial_629,24,agent,I have made your reservation. The reference number is S2AY04JF. Is there anything else I can assist you with today?,3,1,
3120,3120,dialseg711_dial_109,19,user,what's the temperature going to be like today and tomorrow,3,0,
1157,1157,dialseg711_dial_039,25,user,Can you please tell me the phone number?,2,0,
10399,10399,dialseg711_dial_377,11,user,"Actually, the area doesn't matter. I just need a 4-star hotel in the moderate price range.",1,0,
2267,2267,dialseg711_dial_078,7,user,That sounds perfect. I don't need a reservation though.,2,0,
19123,19123,dialseg711_dial_702,13,user,I want to get there by 12:45.,2,0,
9622,9622,dialseg711_dial_346,37,user,Is it cheap? I don't have much money. And do they have free wifi?,4,0,
9859,9859,dialseg711_dial_356,14,agent,"Okay, I changed the day of travel to tuesday for you. Do you know what time you might want to leave after or arrive by?",1,0,
460,460,dialseg711_dial_016,1,user,"Hi! I'm looking for a cheap restaurant in the north, any type!",0,0,
12397,12397,dialseg711_dial_452,12,agent,Thanks!,1,1,
2403,2403,dialseg711_dial_082,30,agent,Stanford Shopping Center is located at 773 Alger Dr. Do you want me to set the GPS?,3,1,
5015,5015,dialseg711_dial_178,4,agent,"Addenbrookes Hospital is at Hills Rd, Cambridge, Postcode CB20QQ. The phone number is 01223245151. Is there a specific department you would like to contact?",0,1,
1710,1710,dialseg711_dial_058,32,agent,"It's at Hills Rd, Cambridge with Postcode CB20QQ",3,1,
14237,14237,dialseg711_dial_522,20,agent,"There doesn't seem to be any availability for Saturday at 19:45. Is there another time slot, or possibly another day, that would work for you?",1,0,
17321,17321,dialseg711_dial_634,27,user,"Thanks, please make a reservation there for 2 people at 18:00 on saturday.",4,0,
17313,17313,dialseg711_dial_634,19,user,I would like to leave at 10:45,3,0,
16928,16928,dialseg711_dial_620,31,user,I need to leave on thursday after 16:30. Can you provide me with the train ID?,4,0,
1350,1350,dialseg711_dial_046,22,agent,I have located 15 guesthouse types in the moderate price range. Do you have a preference for a particular area of town?,2,0,
5117,5117,dialseg711_dial_181,20,agent,"Sure, I would suggest the Dojo Noodle Bar at 40210 Millers Yard City Centre. You can reach them at 01223363471. I could reserve it for you.",3,1,
2174,2174,dialseg711_dial_074,17,user,"No, that's all I need. Thank you very much.",1,0,
18621,18621,dialseg711_dial_684,2,agent,The conference is at 10 am on Monday.,0,1,
7369,7369,dialseg711_dial_265,9,user,"I would really like a four star guesthouse in the north area, I don't need parking.",0,0,
1443,1443,dialseg711_dial_049,10,agent,I have eight results. Do you need free parking?,3,0,
15513,15513,dialseg711_dial_568,19,user,I need the address and postcode.,3,0,
16860,16860,dialseg711_dial_618,6,agent,I am looking for information on the Kings college attraction,2,0,
15283,15283,dialseg711_dial_560,14,agent,"No problem, your ticket is booked. The reference number is 69URTU8A.",1,1,
18217,18217,dialseg711_dial_668,16,agent,"My pleasure, I will schedule a doctor appointment at 10 am. The 14th of August with Alex.",4,0,
7889,7889,dialseg711_dial_285,5,user,Where can I get pizza?,1,0,
7946,7946,dialseg711_dial_287,10,agent,Papa Johns is closest at 4 miles and moderate traffic. It's located at 110 Arastradero Rd.,1,1,
16600,16600,dialseg711_dial_608,4,agent,"I can indeed. We have several churches and a school renowned for their architecture. Great Saint Mary's Church charges visitors 2 pounds, but the rest are free.",1,0,
9509,9509,dialseg711_dial_343,12,agent,The postcode is cb58rs. Can I help you with anything else today?,1,0,
18555,18555,dialseg711_dial_681,22,agent,"You're welcome, enjoy your meal.",2,1,
6512,6512,dialseg711_dial_233,20,agent,Great! I was able to book a white Lexus for you.,3,0,
2301,2301,dialseg711_dial_080,6,agent,The zizzi cambridge is a cheap Italian restaurant in the centre area. Would you like me to make a reservation for you?,0,0,
15121,15121,dialseg711_dial_553,30,agent,I'm looking to get some information on the alpha-milton guest house,4,0,
17010,17010,dialseg711_dial_624,9,user,"No, that's everything.",0,0,
7882,7882,dialseg711_dial_284,26,agent,"There is a train departing Stevenage at 7:54 Thursday, and arriving in Cambridge at 8:53.",4,0,
12384,12384,dialseg711_dial_451,27,user,"I was just in a car accident, can I please have the number for the police station?",4,0,
18316,18316,dialseg711_dial_672,23,user,"thank you, i also need the postcode and address.",3,0,
15554,15554,dialseg711_dial_570,13,user,"Thank you, could you also provide me the postcode and address?",2,0,
4304,4304,dialseg711_dial_151,9,user,"Yes, I'd like to stay in the centre of town please.",2,0,
6051,6051,dialseg711_dial_214,19,user,What about a 4-star place?,3,0,
10388,10388,dialseg711_dial_376,25,user,I was able to book the room the reference number is YS8H6AOE. Is there anything else I can help with today?,4,0,
13606,13606,dialseg711_dial_499,31,user,How about 13:15?,3,0,
17023,17023,dialseg711_dial_624,22,agent,I have a train that departs Cambridge on Tuesday at 12:34 and will get you to Peterborough at 13:24 exactly. Would you like me to book that seat for you?,2,0,
13706,13706,dialseg711_dial_502,27,user,How about Monday at 19:15.,4,0,
16575,16575,dialseg711_dial_607,23,user,"The area doe not matter, just some entertainment.",2,0,
12314,12314,dialseg711_dial_449,1,user,schedule a work meeting for the conference room this tuesday at 10,0,0,
8037,8037,dialseg711_dial_290,9,user,"Yes, my destination is Cambridge, and I'll be coming in from Broxbourne.",1,0,
15396,15396,dialseg711_dial_564,12,agent,of course. ive got some options. you can check the out,1,0,
7811,7811,dialseg711_dial_282,17,user,Great can I get a reservation there for 8 people at 12:30 on sunday?,2,0,
19037,19037,dialseg711_dial_699,7,user,I am leaving on Thursday and can you please give me the travel time and price?,0,0,
4226,4226,dialseg711_dial_148,25,user,"Yes, please. I'd like to book it for 6 people and 5 nights starting from monday.",3,0,
2450,2450,dialseg711_dial_084,17,user,As long as I leave by 19:15 it will be fine. There are 4 of us.,3,0,
3189,3189,dialseg711_dial_111,30,agent,"No, but I have three other options for you to choose from.",4,0,
1087,1087,dialseg711_dial_037,16,agent,"Yes, we have nine Indian restaurants in the center of town. Do you have a preference in price range?",1,0,
15285,15285,dialseg711_dial_560,16,agent,"Hello, I can provide the post code for you; it is CB11JG. You can also call them at 01223358966 for more detailed directions.",2,1,
10509,10509,dialseg711_dial_380,21,user,"Hi, I'm looking for a 4 star hotel on the west side.",4,0,
15080,15080,dialseg711_dial_552,22,agent,thanks for helping,3,0,
5702,5702,dialseg711_dial_202,6,agent,"Alright, I have your 8 tickets purchased for the TR8199 train. Your reference number is ZJ8KWJQ9. Is there anything else I can help you with?",0,1,
621,621,dialseg711_dial_021,17,user,take me to the nearest starbucks,2,0,
19218,19218,dialseg711_dial_706,10,agent,Your booking was successful. Reference number is : VHYO8IC0.,1,0,
14299,14299,dialseg711_dial_524,16,agent,is it going to rain at all this upcoming week,4,0,
4525,4525,dialseg711_dial_159,22,agent,"Sure thing, when you like to leave by?",3,0,
5597,5597,dialseg711_dial_198,6,agent,"I have 2,828 trains with different routes, to help narrow it down, where will you be departing/arriving, and what day/time?",1,0,
6473,6473,dialseg711_dial_231,13,user,I'm heading to the river bar steakhouse and grill. I am so hungry!,2,0,
7772,7772,dialseg711_dial_281,6,agent,"The Museum of Classical Archaeology is lovely, and they have no entrance fee. Would that fit your needs?",0,0,
1086,1086,dialseg711_dial_037,15,user,Do you have any Indian restaurants?,1,0,
4115,4115,dialseg711_dial_145,16,agent,I'd rather have the least expensive one. What star rating is it?,1,0,
10443,10443,dialseg711_dial_378,17,user,"Yes, what's the train ID and what time does it arrive?",1,0,
8994,8994,dialseg711_dial_324,21,user,I am looking for a restaurant. The restaurant should be in the north and should serve italian food,2,0,
19135,19135,dialseg711_dial_702,25,user,Friday at 14:15.,3,0,
18170,18170,dialseg711_dial_666,19,user,Looking at the weekly forecast will in snow in los angeles?,3,0,
8486,8486,dialseg711_dial_305,16,agent,Thank you for allowing me to assist you. Please let us know if there's anything else we can assist you with in the future.,2,0,
4788,4788,dialseg711_dial_168,40,agent,Tuesday will have the lowest temperature of 30F in fresno,4,0,
14989,14989,dialseg711_dial_550,9,user,That looks right. What is the phone number for that location?,1,0,
8875,8875,dialseg711_dial_319,9,user,how about something in the north?,1,0,
3111,3111,dialseg711_dial_109,10,agent,The forecast for Exeter calls for clouds on Saturday.,1,1,
180,180,dialseg711_dial_006,5,user,I need a taxi to go to cambridge punter.,1,0,
6210,6210,dialseg711_dial_220,6,agent,I'm sorry. There is no matching restaurant. Would you like to try a different food type or area?,1,0,
6717,6717,dialseg711_dial_240,13,user,"Awesome, thank you",2,0,
14848,14848,dialseg711_dial_544,18,agent,What day and time are you wanting to travel?,3,0,
3165,3165,dialseg711_dial_111,6,agent,"I'd like to recommend la margherita, found in the North.",0,0,
11752,11752,dialseg711_dial_427,5,user,I'm looking for a place to stay in with free wifi in the west part of town.,1,0,
8939,8939,dialseg711_dial_322,5,user,"Yes, please, and avoid all heavy traffic if possible!",1,0,
3710,3710,dialseg711_dial_131,16,agent,Sure! when would you like to arrive?,3,0,
9097,9097,dialseg711_dial_328,6,agent,Sure! It is Indian food.,0,0,
7303,7303,dialseg711_dial_262,13,user,"Yes, please. There will be 2 of us staying for 4 nights, and we'll arrive on Sunday.",2,0,
15022,15022,dialseg711_dial_551,10,agent,"Thank you for using our services, do you need any further assistance?",0,1,
17558,17558,dialseg711_dial_644,1,user,"Yes I need the nearest police station, I was in a car accident.",0,0,
19039,19039,dialseg711_dial_699,9,user,"That would be perfect, thank you.",0,0,
14953,14953,dialseg711_dial_549,1,user,I need a taxi to come to gallery at twelve a high street by 4:00.,0,0,
9264,9264,dialseg711_dial_334,6,agent,There are 5 theatres in town. Do you have a preference for a specific area?,1,0,
10947,10947,dialseg711_dial_397,19,user,where's the nearest parking garage,2,0,
15144,15144,dialseg711_dial_554,20,agent,You are booked for a yellow Honda with the contact number 07575380490. Is there anything else?,4,0,
8941,8941,dialseg711_dial_322,7,user,what time do the lab results come in,2,1,
18184,18184,dialseg711_dial_667,3,user,New York,0,0,
8114,8114,dialseg711_dial_292,24,agent,TR4162 departs at 7:29 and total duration is 38 minutes. Do you need to reserve a seat?,2,1,
8692,8692,dialseg711_dial_312,24,agent,Your taxi will pick you up at 21:30. It is a grey Honda.,2,0,
17737,17737,dialseg711_dial_651,12,agent,"Okay, scheduling a conference with the infrastructure team for today at 1pm.",2,1,
16546,16546,dialseg711_dial_606,40,agent,Sure! when would you like to arrive?,4,0,
