,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da,Unnamed: 0.2,Unnamed: 0.1
2724,12106,dialseg711_dial_441,8,agent,"There are 4 places that provide internet on the west side. 2 are hotels, and 2 are guesthouses. Do you have a preference?",2,0,,1178.0,12106.0
2725,17414,dialseg711_dial_638,31,user,Sure. can i just get the travel time and departure time please,4,0,,1179.0,17414.0
2726,9593,dialseg711_dial_346,8,agent,There are quite a few guesthouses in that area. Would a guesthouse meet your needs?,1,0,,1180.0,9593.0
2727,8193,dialseg711_dial_295,2,agent,Addenbrookes Hospital has a transplant high dependency unit. The phone number for the transplant high dependency unit is 01223216811. Would you like the address and postcode as well?,0,1,,1181.0,8193.0
2728,7802,dialseg711_dial_282,8,agent,"The address is Parkside, Cambridge, postcode CB11JG.",1,0,,1182.0,7802.0
2729,1535,dialseg711_dial_052,14,agent,"Booking was successful, the total fee is 17.6 GBP payable at the station . Reference number is : XABOWRR6.",1,0,,1183.0,1535.0
2730,3635,dialseg711_dial_128,15,user,"I've got my heart set on Danish but we could go a bit more expensive, I guess.",2,0,,1184.0,3635.0
2731,14372,dialseg711_dial_528,8,agent,Ok. The acorn guest house is in the north part of town in the moderate price range. Would that work?,1,0,,1185.0,14372.0
2732,13935,dialseg711_dial_512,16,agent,The closest Chinese restaurant is 4 miles away.,2,0,,1186.0,13935.0
2733,7113,dialseg711_dial_255,25,user,Yes please. Can you book it for Friday at 19:45? There will be 8 of us.,3,0,,1187.0,7113.0
2734,15410,dialseg711_dial_564,26,agent,"The nearest hospital is Addenbrookes Hospital at Hills Rd, Cambridge, postcode CB20QQ. The general telephone number is 01223245151. Do you need a particular department?",4,0,,1188.0,15410.0
2735,16150,dialseg711_dial_593,8,agent,Yes Teavana is the only place close to you at 2 miles away located at 145 Amherst St. Do you want me to set the GPS?,1,0,,1189.0,16150.0
2736,17038,dialseg711_dial_624,37,user,"Awesome, could you please give me their phone number?",4,0,,1190.0,17038.0
2737,15645,dialseg711_dial_573,29,user,I need to leave after 20:00 please.,4,0,,1191.0,15645.0
2738,4373,dialseg711_dial_154,7,user,No. Not right now. thank you very much for your help today.,0,0,,1192.0,4373.0
2739,9652,dialseg711_dial_348,5,user,"That sounds great! Yes, please! Book a table for 3 people at 15:45 on friday.",0,0,,1193.0,9652.0
2740,12811,dialseg711_dial_469,4,agent,Where are you wanting to know the snow forecast for?,1,0,,1194.0,12811.0
2741,10656,dialseg711_dial_387,3,user,May I have the address and postcode?,0,0,,1195.0,10656.0
2742,11255,dialseg711_dial_408,8,agent,"I have a train that leaves Cambridge at 15:50 and arrives in Ely at 16:07, would you like me to book it for you?",1,0,,1196.0,11255.0
2743,8028,dialseg711_dial_289,40,agent,"Okay, I am scheduling an optometrist appointment with Jeff for today at 7pm.",4,0,,1197.0,8028.0
2744,6,dialseg711_dial_000,7,user,"Yes please, I need a reservation for 6 people for 5 nights starting on Saturday.",1,0,,1198.0,6.0
2745,7861,dialseg711_dial_284,5,user,"That will be fine, thank you very much.",0,0,,1199.0,7861.0
2746,17945,dialseg711_dial_659,20,agent,You're welcome. Would you like me to make a reservation in your name?,2,0,,1200.0,17945.0
2747,14222,dialseg711_dial_522,5,user,"I just want something to do in the centre of town, can you tell me what sort of places there are?",0,0,,1201.0,14222.0
2748,11807,dialseg711_dial_429,10,agent,Anything else?,1,1,,1202.0,11807.0
2749,7438,dialseg711_dial_268,2,agent,I can help. We have 18 moderately priced hotels. Do you have any additional preferences?,0,0,,1203.0,7438.0
2750,247,dialseg711_dial_008,18,agent,"Sure! The Parkside Police Station is located at Parkside, Cambridge and can be reached at 01223358966.",3,1,,1204.0,247.0
2751,1632,dialseg711_dial_056,10,agent,The Acorn Guest House fits your criteria. It is located in the North. Would you like a reservation?,2,0,,1205.0,1632.0
2752,13423,dialseg711_dial_493,19,user,Find my friend's current address please.,3,0,,1206.0,13423.0
2753,3978,dialseg711_dial_141,25,user,"I think you're confused. I need the info, you're the help desk.",3,0,,1207.0,3978.0
2754,7443,dialseg711_dial_268,7,user,Great! Can you book that for me?,0,0,,1208.0,7443.0
2755,11660,dialseg711_dial_423,3,user,What is the address?,0,0,,1209.0,11660.0
2756,12079,dialseg711_dial_440,13,user,"Hi, I'm looking to catch a train to Norwich. Are there any that depart at or around 17:00?",3,0,,1210.0,12079.0
2757,2184,dialseg711_dial_074,27,user,Just one is fine.,3,0,,1211.0,2184.0
2758,5617,dialseg711_dial_199,6,agent,"Great, what time would you like to leave by or arrive by?",1,0,,1212.0,5617.0
2759,16938,dialseg711_dial_621,9,user,I will be traveling on monday and need to arrive by 14:15,1,0,,1213.0,16938.0
2760,16306,dialseg711_dial_599,28,agent,Ravenswood Shopping Center is located at 434 Arastraero Road.,4,0,,1214.0,16306.0
2761,14399,dialseg711_dial_528,35,user,"I don't need a reservation just yet, but can you give me the address?",4,0,,1215.0,14399.0
2762,1023,dialseg711_dial_035,16,agent,There are multiple trains available. By what time do you need to depart or arrive?,1,0,,1216.0,1023.0
2763,15405,dialseg711_dial_564,21,user,check the weather for today,3,0,,1217.0,15405.0
2764,16671,dialseg711_dial_610,27,user,What time will the taxi be arriving at the Alpha-Milton?,3,0,,1218.0,16671.0
2765,6733,dialseg711_dial_241,1,user,I am looking for a train to Petersborough.,0,0,,1219.0,6733.0
2766,16778,dialseg711_dial_615,1,user,"Yes, I need help locating Pizza Hut City Centre.",0,0,,1220.0,16778.0
2767,2279,dialseg711_dial_079,1,user,set an appointment for swimming,0,1,,1221.0,2279.0
2768,17444,dialseg711_dial_640,1,user,"Hi, I'd like to find a museum please.",0,0,,1222.0,17444.0
2769,4902,dialseg711_dial_173,6,agent,"Okay, I have contacted the emergency department for you. Can I have your address?",1,1,,1223.0,4902.0
2770,18344,dialseg711_dial_674,5,user,I'm looking for a train. The train should arrive by 21:30 and should go to bishops stortford.,1,0,,1224.0,18344.0
2771,2859,dialseg711_dial_099,11,user,Can I find a chinese restaurant?,1,0,,1225.0,2859.0
2772,11681,dialseg711_dial_424,2,agent,What city are you inquiring about?,0,0,,1226.0,11681.0
2773,6951,dialseg711_dial_250,4,agent,"Tandoori Palace is in the West part of town, located at 68 Histon Road, Chesterton. Can I make a reservation for you?",0,0,,1227.0,6951.0
2774,7078,dialseg711_dial_254,10,agent,"OK, setting navigation to 110 Arastradero Rd now. Enjoy!",2,1,,1228.0,7078.0
2775,4484,dialseg711_dial_158,5,user,"Thanks. What is the postcode, address, and area?",0,0,,1229.0,4484.0
2776,12798,dialseg711_dial_468,11,user,Where are the rest stops near me?,2,0,,1230.0,12798.0
2777,2616,dialseg711_dial_091,6,agent,"Okay, I went ahead and reserved your ticket for Train ID TR6595. The cost will be 23.6 GBP payable at the station, and your reference number is GKTT3OTZ.",0,1,,1231.0,2616.0
2778,6725,dialseg711_dial_240,21,user,"Thank you, that will be all.",3,0,,1232.0,6725.0
2779,16088,dialseg711_dial_591,8,agent,Do you want the earliest train?,1,0,,1233.0,16088.0
2780,3482,dialseg711_dial_123,2,agent,"The Addenbrookes Hospital is located at Hills Rd, Cambridge Postcode CB20QQ.",0,0,,1234.0,3482.0
2781,13829,dialseg711_dial_508,12,agent,Palo Alto Cafe is only 3 miles away.,1,1,,1235.0,13829.0
2782,11952,dialseg711_dial_435,6,agent,la tasca meets your standards. would you like to book this restaurant?,0,0,,1236.0,11952.0
2783,8552,dialseg711_dial_307,20,agent,"No, frost is not predicted in Exeter today.",2,1,,1237.0,8552.0
2784,15959,dialseg711_dial_585,1,user,Can you book me a taxi to da vinci pizzeria?,0,0,,1238.0,15959.0
2785,5998,dialseg711_dial_212,30,agent,There are a number of trains leaving Cambridge for Ely on Sundays. Do you have a departure time in mind?,4,0,,1239.0,5998.0
2786,8253,dialseg711_dial_297,10,agent,What location do you want the temperature for?,1,0,,1240.0,8253.0
2787,9140,dialseg711_dial_329,19,user,Can you please try a 2 day stay.,2,0,,1241.0,9140.0
2788,7040,dialseg711_dial_252,28,agent,"Yes, the Limehouse is a moderately priced guesthouse on the north side. What other information can I get for you?",4,0,,1242.0,7040.0
2789,14463,dialseg711_dial_530,31,user,Do you have any colleges in the centre area?,4,0,,1243.0,14463.0
2790,14020,dialseg711_dial_515,29,user,I'm looking for an Italian restaurant on the south side of town.,3,0,,1244.0,14020.0
2791,15879,dialseg711_dial_582,13,user,What time is my meeting and who is going to be there and what is the agenda?,1,0,,1245.0,15879.0
2792,2405,dialseg711_dial_082,32,agent,"It's address is Parkside, Cambridge with Postcode CB11JG.",4,0,,1246.0,2405.0
2793,7721,dialseg711_dial_278,29,user,is it going to snow in the next 7 days,4,0,,1247.0,7721.0
2794,10204,dialseg711_dial_369,31,user,"Yes, please give me travel time and departure time, please.",3,0,,1248.0,10204.0
2795,558,dialseg711_dial_019,13,user,"May I also get the postcode, the address, and the entrance fee?",2,0,,1249.0,558.0
2796,2622,dialseg711_dial_091,12,agent,Their general number is 01223245151. Do you need anything else?,1,0,,1250.0,2622.0
2797,8830,dialseg711_dial_317,24,agent,I have found the Hamilton Lodge. It is a guesthouse in the north. Would you like more information about it?,4,0,,1251.0,8830.0
2798,3753,dialseg711_dial_133,3,user,Great can I also have the address?,0,0,,1252.0,3753.0
2799,7321,dialseg711_dial_263,9,user,I would prefer something moderately priced in the centre of town,2,0,,1253.0,7321.0
2800,15488,dialseg711_dial_567,18,agent,"In Menlo Park, it will be the overcast on Monday, hail on Tuesday, warm on Wednesday, clear on Thursday, hail on Friday, windy on Saturday, and misty on Sunday.",3,1,,1254.0,15488.0
2801,8986,dialseg711_dial_324,13,user,The hotel should be in the cheap price range and should include free wifi.,1,0,,1255.0,8986.0
2802,5023,dialseg711_dial_178,12,agent,"Booking was successful, the total fee is 18.88 GBP payable at the station . Reference number is : VJGOO2N8.",1,0,,1256.0,5023.0
2803,17968,dialseg711_dial_660,3,user,I want the route that is the quickest and has the least traffic,0,0,,1257.0,17968.0
2804,4930,dialseg711_dial_174,12,agent,"There are many results for a guesthouse with free wifi, to help narrow the results what area are you looking to stay in?",2,0,,1258.0,4930.0
2805,137,dialseg711_dial_004,20,agent,I'm just going to call an ambulance.,3,0,,1259.0,137.0
2806,11776,dialseg711_dial_427,29,user,set a reminder to see my dentist at 12 pm tomorrow,4,0,,1260.0,11776.0
2807,15574,dialseg711_dial_571,14,agent,There is no dew forecast for Menlo Park this week.,2,1,,1261.0,15574.0
2808,17983,dialseg711_dial_660,18,agent,"Actually, they have free entrance. They are located at Wandlebury Ring, Gog Magog Hills, Babraham. Their phone number is 01223243830. Their postcode is cb223ae.",2,0,,1262.0,17983.0
2809,17754,dialseg711_dial_652,5,user,I need free parking.,0,0,,1263.0,17754.0
2810,18997,dialseg711_dial_697,9,user,show me the locations of all of the nearby motels,1,0,,1264.0,18997.0
2811,15054,dialseg711_dial_551,42,agent,"OK, and what day and time would you like that reservation?",4,0,,1265.0,15054.0
2812,5421,dialseg711_dial_193,8,agent,Today in Downtown Chicago is drizzle,1,0,,1266.0,5421.0
2813,14331,dialseg711_dial_526,11,user,check the weather,2,0,,1267.0,14331.0
2814,13106,dialseg711_dial_481,11,user,I want it to leave from cambridge after 09:15.,2,0,,1268.0,13106.0
2815,15964,dialseg711_dial_585,6,agent,I'd be happy to help! Where are you coming from?,0,0,,1269.0,15964.0
2816,2885,dialseg711_dial_100,7,user,I am looking for a nearest police station,1,0,,1270.0,2885.0
2817,3268,dialseg711_dial_114,18,agent,"Temperature in Alhambra this week ranges in the mid 60, 70, and 80s",3,1,,1271.0,3268.0
2818,2361,dialseg711_dial_081,26,agent,Sure. The 9:30 train leaves London Liverpool Street on Friday and arrives in Cambridge by 11:07. Would you like me to book that?,3,0,,1272.0,2361.0
2819,7241,dialseg711_dial_260,5,user,I'd like to leave after 15:15.,1,0,,1273.0,7241.0
2820,14307,dialseg711_dial_525,5,user,Can you tell me if one of those is located in the northern part of town?,1,0,,1274.0,14307.0
2821,15021,dialseg711_dial_551,9,user,"Ok, great. Thanks!",0,0,,1275.0,15021.0
2822,5446,dialseg711_dial_194,5,user,I need to locate the nearest police station please.,1,0,,1276.0,5446.0
2823,7112,dialseg711_dial_255,24,agent,"Cote is an expensive French restaurant in the center of town. Would you like a table there, or possibly their address?",3,0,,1277.0,7112.0
2824,2119,dialseg711_dial_072,16,agent,"I'm sorry, but all of the places that have free wifi and who have an expensive price range are hotels rather than guesthouses. Would you be interested in a hotel instead?",3,0,,1278.0,2119.0
2825,5504,dialseg711_dial_195,37,user,It will be a party of 6.,3,0,,1279.0,5504.0
2826,7638,dialseg711_dial_275,22,agent,"I was able to book Cityroomz for you on Saturday for 4 night, 7 people. Your reference number is 5B7M73DK. Is there anything else I can help with?",3,1,,1280.0,7638.0
2827,14389,dialseg711_dial_528,25,user,That would be fine. Can I have their postcode and phone number please?,3,0,,1281.0,14389.0
2828,11014,dialseg711_dial_399,20,agent,What time would you like to arrive by?,3,0,,1282.0,11014.0
2829,13597,dialseg711_dial_499,22,agent,I don't have anything matching unusual but I do have an African restaurant in the center of town as well as some gastropubs. Would either interest you?,3,0,,1283.0,13597.0
2830,4885,dialseg711_dial_172,11,user,"No, it doesn't matter. I would like a 4 star hotel with free parking though.",2,0,,1284.0,4885.0
2831,10369,dialseg711_dial_376,6,agent,I can help you with that. When do you need to leave?,1,0,,1285.0,10369.0
2832,17246,dialseg711_dial_632,16,agent,yes. both have WiFi connection,2,0,,1286.0,17246.0
2833,5707,dialseg711_dial_202,11,user,I'd like to leave aylesbray lodge guest house by 12:15,2,0,,1287.0,5707.0
2834,17852,dialseg711_dial_656,9,user,directions to the nearest coffee shop,1,0,,1288.0,17852.0
2835,9125,dialseg711_dial_329,4,agent,There is Sala Thong that's expensive would you like me to book a table for you?,1,0,,1289.0,9125.0
2836,2864,dialseg711_dial_099,16,agent,What city do you want to hear today and tomorrow's weather for?,2,0,,1290.0,2864.0
2837,5657,dialseg711_dial_200,16,agent,"In this moment there is moderate traffic on our way but the house is only 5 miles far, you should be able to reach it fast enough",2,1,,1291.0,5657.0
2838,8588,dialseg711_dial_308,24,agent,I'm sorry but we don't have any restaurants meeting that criteria. Could you please try a different type?,4,0,,1292.0,8588.0
2839,15162,dialseg711_dial_555,18,agent,"There is a Safeway at 452 Arcadia Place, 5 miles away. Would you like directions there?",3,0,,1293.0,15162.0
2840,8658,dialseg711_dial_311,8,agent,The high temperature in Mountain View is 90F.,2,1,,1294.0,8658.0
2841,13022,dialseg711_dial_478,1,user,"Hi! I'd like to book a taxi to Travellers Rest, please, and I need to get there absolutely no later than 11:45.",0,0,,1295.0,13022.0
2842,7068,dialseg711_dial_253,28,agent,"Yes, it will only be dry on Tuesday in San Jose.",4,0,,1296.0,7068.0
2843,10256,dialseg711_dial_371,23,user,"I am looking for a high end Indian restaurant, are there any in town?",4,0,,1297.0,10256.0
2844,1453,dialseg711_dial_049,20,agent,"Sorry about that! You are booked at the Acorn for 4 nights, starting Thursday ref #ZUC5SZAP. Can I be of any further assistance today?",3,1,,1298.0,1453.0
2845,8952,dialseg711_dial_323,3,user,"What's their postcode, please?",0,0,,1299.0,8952.0
2846,8816,dialseg711_dial_317,10,agent,What time do you want to leave?,2,0,,1300.0,8816.0
2847,7330,dialseg711_dial_263,18,agent,The postcode for Kirkwood House is cb41da. Is there anything else I can help you with?,2,1,,1301.0,7330.0
2848,1199,dialseg711_dial_040,31,user,"Yes, Oak Bistro and will depart from Sheep's Green and Lammas land park fen causeway.",4,0,,1302.0,1199.0
2849,17943,dialseg711_dial_659,18,agent,I have discovered 9 choices fitting your description. May I recommend the Archway House? It's on Gilbert Road.,2,0,,1303.0,17943.0
